target,acid_group,base_group,MaxEStateIndex,qed,MolWt,BalabanJ,HallKierAlpha,PEOE_VSA11,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,SMR_VSA2,SMR_VSA7,SMR_VSA9,SlogP_VSA11,SlogP_VSA7,EState_VSA11,EState_VSA8,EState_VSA9,VSA_EState4,VSA_EState5,VSA_EState9,NHOHCount,NumAromaticHeterocycles,NumRotatableBonds,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_NH1,fr_NH2,fr_Ndealkylation2,fr_alkyl_carbamate,fr_aniline,fr_aryl_methyl,fr_ether,fr_ketone,fr_methoxy,fr_para_hydroxylation,fr_piperzine,fr_pyridine,fr_sulfonamd
0,0.622699849,0.824022054,1.113639693,-1.308906388,1.270134893,-1.564085111,-1.672357946,-0.637153716,3.105630298,1.282804124,-0.805275793,0.702399542,-0.204210988,2.150226422,0.690134632,0.451673954,-0.434314115,-0.254210831,0.710970995,0.003612897,-0.014192334,-0.071786735,-0.204615931,-0.515742626,1.800365233,1.433264412,1.856319232,0.201738985,-0.344657911,0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,2.038461538,-0.432472449,0.753623699,-0.441941738,-0.422158527,-0.304788738,3.54964787,-0.410256665,-0.338753743
0,0.622699849,0.824022054,0.959475135,-0.661405954,1.599748947,-1.115385697,-1.260156344,-0.637153716,1.995783073,-0.440614002,0.227225885,0.500355564,-0.204210988,-0.571454227,0.712823027,1.451363972,-0.434314115,-0.254210831,-0.023424799,1.614652659,-0.791304377,-0.396073511,-1.170345536,0.873188011,0.518429779,0.22854278,1.856319232,-0.364582524,-0.344657911,-0.536782631,1.920543272,-0.255488065,-0.292279208,2.147402753,-0.576923077,1.528069319,1.501746494,-0.441941738,0.773957299,-0.304788738,-0.281718085,-0.410256665,2.951996903
0,0.622699849,-1.213559752,-0.22945144,0.917556451,-0.022072625,-0.825033294,-0.043823748,-0.637153716,-0.767615937,-0.440614002,-0.383573611,0.939410449,-0.204210988,-0.021256422,1.374741655,2.406687895,-0.434314115,-0.254210831,-0.827418801,0.003612897,0.765048827,0.820650984,-0.204615931,0.178722692,-0.763505675,-0.253345873,0.284995069,0.113117888,-0.344657911,-0.536782631,0.167564178,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,0.753623699,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,-0.142422718,-0.817538743,-0.291911825,1.028873813,0.138626141,0.29110586,0.375529262,-0.440614002,-0.804902488,-1.197007259,-0.204210988,-1.435491517,-0.657124366,-0.525833016,-0.434314115,-0.254210831,-0.267580702,0.712785435,1.100045914,-1.451827381,-0.204615931,2.956583967,-0.763505675,0.951375759,-1.286329094,-1.976770186,7.056417223,-0.536782631,0.167564178,3.219149621,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,-1.605910137,-1.213559752,0.248547159,-1.029853891,0.023575983,-0.363629325,0.435951887,1.13990485,-0.767615937,-0.440614002,2.890445593,-0.095381646,-0.204210988,0.194965157,-0.657124366,-0.525833016,-0.434314115,-0.254210831,0.884215753,-1.034315424,0.560282069,1.115281666,-0.204615931,-1.210207945,-0.763505675,1.915153065,-0.762554373,2.24393542,-0.344657911,-0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,2.563262082,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,1.170487357,-0.73515645,0.219090397,-0.25288454,-0.469540157,0.256595574,1.876845679,-0.440614002,-0.122041187,-0.385567016,-0.204210988,1.061077361,0.653617411,-0.525833016,1.598826814,1.757688966,-0.373926835,0.236667522,-0.489114272,-1.245645186,-1.793318396,0.178722692,1.800365233,0.22854278,0.284995069,0.634286917,-0.344657911,-0.536782631,1.044053725,-0.255488065,-0.292279208,-0.266206953,0.730769231,-0.432472449,-0.742621893,1.060660172,-0.422158527,-0.304788738,-0.281718085,2.015608833,2.951996903
0,0.622699849,0.824022054,0.958486698,-1.180816133,1.165818004,-0.901515307,-0.874984355,-0.637153716,-0.173459411,-0.440614002,1.004931976,0.490275197,-0.204210988,-1.005794611,-0.657124366,-0.525833016,-0.434314115,-0.254210831,0.426546953,-1.034315424,-0.85249403,-1.102768349,-0.204615931,1.567653329,0.518429779,1.674208738,0.80876979,-0.745901813,-0.344657911,-0.536782631,2.797032819,-0.255488065,2.045954459,-0.266206953,-0.576923077,-0.432472449,-0.742621893,1.060660172,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,-0.57806932,-0.497855055,1.649365265,0.552149822,2.023941665,0.246192861,-0.767615937,-0.440614002,-1.307632422,2.476281427,-0.204210988,-0.303640884,1.374741655,2.406687895,-0.434314115,-0.254210831,3.287262624,0.67228551,1.462215614,0.362342186,-0.204615931,1.567653329,-0.763505675,-0.253345873,-0.762554373,0.194656068,2.122367134,-0.536782631,-0.708925369,3.219149621,-0.292279208,-0.266206953,-0.576923077,-0.432472449,0.005500903,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,0.897176799,-0.261569281,0.682848952,-0.517323025,-1.280428554,-0.637153716,1.396728187,0.448678527,-0.155197623,-0.986344409,3.763316781,1.074522554,0.057825872,-0.525833016,1.598826814,-0.254210831,-0.345154696,0.236667522,-0.566644391,-2.088128936,-0.204615931,-0.515742626,1.800365233,0.22854278,0.80876979,0.090987114,-0.344657911,-0.536782631,0.167564178,-0.255488065,-0.292279208,-0.266206953,2.038461538,-0.432472449,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,4.441474332,-0.338753743
0,-1.605910137,0.824022054,0.1517207,-0.816812553,-0.181892599,-0.58967471,-0.503327173,0.278463519,-0.196043338,-0.440614002,0.334568252,-0.148556108,-0.204210988,0.461887324,0.020164307,0.451673954,-0.434314115,-0.254210831,-0.843112959,1.259958271,3.240456901,0.007858719,-0.204615931,1.567653329,-0.763505675,0.22854278,-0.238779652,-0.486239414,-0.344657911,-0.536782631,-0.708925369,6.693787307,-0.292279208,-0.266206953,-0.576923077,-0.432472449,0.753623699,-0.441941738,-0.422158527,2.133521167,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,-1.327447742,0.451493467,-0.053295914,-0.004697864,-0.685777063,-0.637153716,-0.767615937,3.022618038,-1.307632422,0.80220575,7.730844549,0.369820935,2.142723503,1.451363972,-0.434314115,-0.254210831,1.012834231,1.265792561,2.437290141,0.661685393,-0.204615931,0.873188011,0.518429779,-0.494290199,-0.238779652,0.265975248,-0.344657911,-0.536782631,0.167564178,3.219149621,-0.292279208,-0.266206953,3.346153846,3.488611087,0.005500903,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,0.440657772,-1.574514485,0.871090892,-0.599949001,-0.780380709,1.028786331,0.992269716,-0.440614002,-0.873275982,-0.486466243,-0.204210988,-0.28975306,-0.657124366,-0.525833016,-0.434314115,-0.254210831,-0.095713896,1.161785106,1.978714747,-0.735267663,0.324276259,0.873188011,1.800365233,0.710431433,0.284995069,-0.811732847,-0.344657911,-0.536782631,0.167564178,3.219149621,-0.292279208,-0.266206953,0.730769231,1.528069319,0.753623699,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,-1.605910137,-1.213559752,0.241509143,-0.794948948,-0.006570641,-0.178247406,-0.091125571,1.13990485,-0.767615937,-0.440614002,1.432759654,1.114054388,-0.204210988,1.432705055,-0.657124366,-0.525833016,-0.434314115,-0.254210831,1.76611554,-1.034315424,1.91842188,0.136267916,-0.204615931,-1.210207945,-0.763505675,1.192320086,-0.762554373,2.137157109,-0.344657911,-0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,2.563262082,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,-0.741219131,0.862782133,-0.284529691,-0.481577227,0.4629815,-0.637153716,-0.196043338,-0.440614002,0.783202762,-1.032525486,-0.204210988,0.639775186,-0.657124366,-0.525833016,1.598826814,-0.254210831,1.150474089,1.315095769,0.17815105,-0.212314156,-0.204615931,-0.515742626,-0.763505675,0.469487107,-0.238779652,-0.433050719,2.122367134,-0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,0.005500903,-0.441941738,-0.422158527,-0.304788738,3.54964787,-0.410256665,-0.338753743
0,-1.605910137,-1.213559752,-0.569363182,-0.712089734,-0.575323985,3.122491632,0.834638683,-0.637153716,-0.767615937,-0.440614002,0.494359268,1.114054388,-0.204210988,-0.215563505,-0.657124366,-0.525833016,-0.434314115,-0.254210831,1.76611554,-1.034315424,1.250885828,0.256021392,-0.204615931,-1.210207945,-0.763505675,1.433264412,-1.810103816,1.506109323,-0.344657911,-0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,1.060660172,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,-1.605910137,0.824022054,0.561307535,-0.158335126,0.02468754,-0.82306025,-0.530356786,0.220613322,-0.767615937,2.935767116,-0.409246599,-0.104328234,-0.204210988,0.434163382,0.012845958,-0.525833016,1.598826814,-0.254210831,0.221887545,0.720604476,0.569695095,0.136979359,-0.204615931,-1.210207945,1.800365233,-0.735234525,0.80876979,-0.004013063,-0.344657911,-0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,0.730769231,1.528069319,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,0.460867238,-0.447936077,0.297377909,-0.225956737,-0.037066345,-0.637153716,0.80747002,0.286994383,0.400881125,-0.3906072,-0.204210988,0.264845168,-0.657124366,-0.525833016,-0.434314115,-0.254210831,-0.827418801,0.631785584,1.663295923,0.1528583,-1.820003765,1.567653329,-0.763505675,1.192320086,-0.238779652,-0.765101418,-0.344657911,0.536782631,0.167564178,3.219149621,-0.292279208,2.147402753,0.730769231,-0.432472449,0.753623699,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,2.951996903
0,-1.605910137,0.824022054,-0.10677774,0.867057497,-0.314456994,-0.287582849,0.185927965,-0.637153716,-0.196043338,-0.440614002,-0.174273198,0.469295039,-0.204210988,0.595923648,-0.657124366,-0.525833016,1.598826814,-0.254210831,-0.204153981,1.301669483,1.794914285,0.147934156,-0.204615931,-1.210207945,0.518429779,-1.217123178,0.284995069,0.341882733,-0.344657911,-0.536782631,-0.708925369,-0.255488065,2.045954459,-0.266206953,-0.576923077,3.488611087,0.005500903,-0.441941738,-0.422158527,-0.304788738,-0.281718085,2.015608833,-0.338753743
0,0.622699849,-1.213559752,0.639061782,-1.309239625,0.911361158,-0.646302582,-1.192582311,0.377917952,-0.196043338,-0.440614002,2.277681896,0.476288425,-0.204210988,1.715387806,0.020164307,0.451673954,-0.434314115,-0.254210831,-0.312951035,-0.515351263,0.611626248,0.128695342,-0.204615931,1.567653329,-0.763505675,2.156097391,0.284995069,0.092572974,-0.344657911,0.536782631,1.920543272,-0.255488065,-0.292279208,-0.266206953,-0.576923077,3.488611087,0.005500903,-0.441941738,-0.422158527,2.133521167,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,-1.213559752,-1.448040651,0.676183802,-0.795128164,1.27821447,0.854910893,-0.637153716,-0.767615937,-0.440614002,1.284294615,-0.090013746,-0.204210988,0.214828348,-0.657124366,-0.525833016,-0.434314115,-0.254210831,1.137168576,-0.474851338,1.2054159,0.147934156,-0.204615931,-0.515742626,-0.763505675,-0.253345873,-1.286329094,0.619185604,-0.344657911,0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,1.82328411,-1.705674618,2.208358839,-1.606223712,-2.510275957,-0.637153716,1.563842315,1.043401113,0.936394191,1.85159929,-0.204210988,1.093931273,3.290471014,-0.525833016,-0.434314115,3.769588762,-0.087920813,1.095688499,0.840973934,-0.842806399,0.847538265,1.567653329,1.800365233,0.951375759,3.427643395,1.998795227,-0.344657911,-0.536782631,2.797032819,-0.255488065,4.384188126,4.561012458,-0.576923077,-0.432472449,0.753623699,-0.441941738,1.970073125,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,0.576988829,-1.593230306,2.233829945,-1.186156222,-2.375127891,-0.637153716,0.375529262,-0.440614002,1.974263887,1.873713227,-0.204210988,1.303491607,-0.657124366,-0.525833016,-0.434314115,-0.254210831,3.534285178,0.003612897,1.234609486,-0.458701939,0.831070982,1.567653329,-0.763505675,1.674208738,1.332544511,1.588876992,-0.344657911,-0.536782631,2.797032819,-0.255488065,4.384188126,4.561012458,3.346153846,-0.432472449,0.753623699,-0.441941738,1.970073125,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,-1.213559752,-0.898584058,0.070275822,-0.146203143,-0.37101028,1.152236638,-0.637153716,-0.767615937,-0.440614002,0.664389555,1.338799298,-0.204210988,-0.610331584,-0.657124366,-0.525833016,-0.434314115,-0.254210831,0.491539619,-1.034315424,0.391053629,0.969988912,-0.204615931,0.873188011,-0.763505675,-0.012401546,-0.238779652,0.705784283,-0.344657911,2.683913156,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,0.980107443,-1.372689351,1.594639772,-1.257919243,-1.915624465,-0.637153716,1.424210474,-0.440614002,1.066530265,0.315542518,-0.204210988,1.125617695,0.035534353,0.473857001,-0.434314115,-0.254210831,0.140540931,0.030686537,-0.673033191,-0.837828457,-1.815877597,0.873188011,1.800365233,0.22854278,2.380093953,-0.215342351,-0.344657911,-0.536782631,1.920543272,-0.255488065,-0.292279208,-0.266206953,-0.576923077,1.528069319,0.005500903,-0.441941738,-0.422158527,2.133521167,-0.281718085,2.015608833,2.951996903
0,0.622699849,0.824022054,-0.769752476,1.02846247,-0.600545863,0.582858586,0.54407034,-0.637153716,-0.767615937,-0.440614002,0.549719469,0.188111463,-0.204210988,0.444075437,0.020164307,0.451673954,-0.434314115,-0.254210831,2.294811679,-1.034315424,0.497674416,0.386962662,-0.204615931,-0.515742626,-0.763505675,0.22854278,-0.762554373,0.543955228,-0.344657911,-0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,1.528069319,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,-1.605910137,0.824022054,0.486736716,-1.465368924,0.579070395,-0.401404562,-0.651990046,-0.637153716,-0.767615937,-0.440614002,0.257522454,2.061852231,-0.204210988,1.649470274,0.020164307,0.451673954,1.598826814,-0.254210831,0.84320198,1.274595844,1.512344093,0.193017189,0.453889253,-1.210207945,0.518429779,1.433264412,-0.238779652,2.086917402,-0.344657911,-0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,0.753623699,-0.441941738,0.773957299,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,-1.213559752,-0.898738077,0.103883111,-0.225951132,-0.352060165,1.179266251,-0.637153716,-0.767615937,-0.440614002,1.448210274,0.851610134,-0.204210988,-0.610331584,-0.657124366,-0.525833016,-0.434314115,-0.254210831,1.161500355,-1.034315424,0.625277054,1.396755592,-0.204615931,0.178722692,-0.763505675,-0.012401546,-0.238779652,1.100066646,-0.344657911,1.610347894,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,-1.213559752,-0.936588134,0.06371131,-0.225951132,-0.397555584,1.179266251,-0.637153716,-0.767615937,-0.440614002,0.879914076,1.585562855,-0.204210988,-0.610331584,-0.657124366,-0.525833016,-0.434314115,-0.254210831,0.491539619,-1.034315424,0.6695708,1.028953599,-0.204615931,0.178722692,-0.763505675,-0.012401546,-0.238779652,1.164258363,-0.344657911,1.610347894,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,-2.54301798,-0.985794529,0.136725514,-0.213744709,-0.49656977,-0.637153716,-0.173459411,-0.440614002,0.05883679,1.11934049,-0.204210988,1.687587323,1.354327826,-0.525833016,3.631967744,-0.254210831,0.944003491,2.600649234,1.511515183,0.147934156,-0.204615931,-0.515742626,-0.763505675,-0.494290199,0.80876979,1.500986459,-0.344657911,-0.536782631,0.167564178,-0.255488065,-0.292279208,-0.266206953,2.038461538,-0.432472449,-0.742621893,-0.441941738,-0.422158527,4.571831071,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,-1.213559752,0.483866299,0.160339323,0.01481811,-0.533419419,-0.368179107,-0.637153716,-0.767615937,-0.440614002,-0.155197623,0.90330974,-0.204210988,1.445755696,-0.657124366,-0.525833016,1.598826814,-0.254210831,-0.827418801,0.236667522,0.927428376,0.019902606,-0.204615931,0.178722692,-0.763505675,-0.735234525,0.284995069,0.696180026,-0.344657911,0.536782631,0.167564178,-0.255488065,-0.292279208,-0.266206953,2.038461538,3.488611087,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,0.330819427,-0.037330826,-0.021753613,-2.980780048,0.631916583,-0.637153716,-0.196043338,-0.440614002,-0.294952929,0.425955025,-0.204210988,-1.86588337,-0.657124366,-0.525833016,-0.434314115,-0.254210831,-0.827418801,0.112821424,1.105800936,-0.337970792,-0.204615931,1.567653329,-0.763505675,0.469487107,-0.762554373,-0.639747156,2.122367134,-0.536782631,0.167564178,3.219149621,2.045954459,-0.266206953,-0.576923077,-0.432472449,0.005500903,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,-1.213559752,-0.893665805,-0.021668989,-0.166081572,-0.275688604,1.003573765,-0.637153716,-0.767615937,-0.440614002,1.440990649,1.052520332,-0.204210988,-0.179939731,-0.657124366,-0.525833016,-0.434314115,-0.254210831,2.084413915,-1.034315424,0.589462787,1.468392539,-0.204615931,0.178722692,-0.763505675,-0.253345873,-0.238779652,1.109866908,-0.344657911,1.610347894,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,-1.213559752,-0.941459138,-0.019738391,-0.305699121,-0.378761604,1.206295865,-0.637153716,-0.767615937,-0.440614002,1.663734796,1.098373693,-0.204210988,-0.610331584,-0.657124366,-0.525833016,-0.434314115,-0.254210831,1.161500355,-1.034315424,0.897172836,1.463486079,-0.204615931,-0.515742626,-0.763505675,-0.012401546,-0.238779652,1.558540726,-0.344657911,0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,-1.213559752,-0.936386866,-0.131028607,-0.24582956,-0.29787878,1.030603379,-0.637153716,-0.767615937,-0.440614002,1.656515171,1.299283891,-0.204210988,-0.179939731,-0.657124366,-0.525833016,-0.434314115,-0.254210831,2.084413915,-1.034315424,0.86135857,1.544033927,-0.204615931,-0.515742626,-0.763505675,-0.253345873,-0.238779652,1.568340988,-0.344657911,0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,-1.605910137,0.824022054,0.189626918,-1.401933536,0.447792017,-0.657200953,0.165655755,-0.637153716,-0.196043338,-0.440614002,1.501547283,1.571248368,-0.204210988,-0.012014184,0.697452982,1.429180925,-0.434314115,-0.254210831,1.501341946,0.003612897,0.845354121,1.614995596,-0.204615931,-1.210207945,0.518429779,1.915153065,-0.238779652,2.507321918,-0.344657911,-0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,0.753623699,-0.441941738,-0.422158527,-0.304788738,-0.281718085,2.015608833,-0.338753743
0,0.622699849,0.824022054,0.843874254,-1.739179941,2.178461444,-1.485841513,-2.929234962,-0.637153716,1.563842315,-0.440614002,1.104681415,1.029908141,-0.204210988,1.738493401,2.657017909,0.451673954,-0.434314115,-0.254210831,1.673076593,2.13361682,1.677205797,0.780830496,1.541119723,1.567653329,1.800365233,1.192320086,2.903868674,1.608655702,-0.344657911,-0.536782631,2.797032819,-0.255488065,4.384188126,4.561012458,-0.576923077,-0.432472449,2.24986929,-0.441941738,3.166188951,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,-1.605910137,0.824022054,0.489017845,0.173138403,-0.206725681,-0.785344534,-0.145184798,-0.637153716,0.279175795,-0.440614002,1.273715247,-0.431748092,-0.204210988,2.145601514,-0.657124366,-0.525833016,-0.434314115,-0.254210831,0.564409009,-1.034315424,0.424097734,-0.042487931,-0.204615931,-1.210207945,-0.763505675,-0.012401546,0.284995069,0.56345775,-0.344657911,-0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,-0.441941738,-0.422158527,-0.304788738,3.54964787,-0.410256665,-0.338753743
0,0.622699849,0.824022054,0.620375353,-1.74109668,2.173556636,-1.444726864,-3.037353415,-0.637153716,1.563842315,-0.440614002,1.405594384,0.481328608,-0.204210988,1.760926408,3.998499778,0.451673954,-0.434314115,-0.254210831,2.481038581,1.614652659,1.785333738,0.752536325,0.863403181,1.567653329,3.082300686,1.192320086,2.903868674,1.779937556,-0.344657911,-0.536782631,2.797032819,-0.255488065,4.384188126,4.561012458,-0.576923077,-0.432472449,1.501746494,-0.441941738,1.970073125,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,0.656880383,-1.712744477,1.37067847,-0.734921269,-1.165552698,-0.637153716,0.969685789,-0.440614002,2.109394673,-0.589564196,-0.204210988,1.833686392,-0.657124366,-0.525833016,-0.434314115,-0.254210831,0.839273806,-0.515351263,0.778514005,0.039876677,0.489005859,1.567653329,1.800365233,2.637986044,0.284995069,0.795100308,-0.344657911,0.536782631,1.920543272,-0.255488065,-0.292279208,2.147402753,-0.576923077,-0.432472449,0.005500903,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,-1.605910137,0.824022054,0.213665176,-1.419042421,1.294339921,-1.561094788,-1.185824908,-0.637153716,2.058838565,1.282804124,0.091993227,0.690365972,-0.204210988,2.093942213,0.690134632,0.451673954,3.631967744,-0.254210831,1.29797013,3.06454295,0.54625793,-0.012215302,-0.204615931,-1.210207945,1.800365233,1.192320086,1.856319232,0.649031856,-0.344657911,-0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,2.038461538,-0.432472449,1.501746494,-0.441941738,-0.422158527,-0.304788738,3.54964787,-0.410256665,-0.338753743
0,0.622699849,-1.213559752,-0.503622961,0.962419051,-0.485950809,0.219911019,0.172413158,-0.637153716,-0.196043338,-0.440614002,0.956216376,0.762007246,-0.204210988,0.838501632,-0.657124366,-0.525833016,-0.434314115,-0.254210831,1.495546668,-0.474851338,1.902206376,-0.205945153,-0.204615931,-0.515742626,-0.763505675,-0.735234525,-0.238779652,0.88353431,-0.344657911,-0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,1.528069319,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,0.383902822,-0.662376599,0.466847993,-0.836938073,-1.260156344,-0.637153716,-0.196043338,-0.440614002,0.099968156,-0.158335351,-0.204210988,1.303491607,-0.657124366,-0.525833016,-0.434314115,-0.254210831,0.24492096,-0.515351263,1.02190159,-0.123162587,1.951551389,0.178722692,-0.763505675,0.22854278,0.80876979,-0.224706056,-0.344657911,-0.536782631,1.044053725,-0.255488065,-0.292279208,-0.266206953,3.346153846,-0.432472449,0.005500903,-0.441941738,0.773957299,-0.304788738,3.54964787,-0.410256665,-0.338753743
0,0.622699849,-1.213559752,-0.729282956,0.111565434,-0.72542905,1.302351792,0.52379813,-0.637153716,-0.196043338,-0.440614002,0.833796692,0.099190599,-0.204210988,0.214828348,-0.657124366,-0.525833016,-0.434314115,-0.254210831,0.84320198,-0.474851338,1.021078748,-0.208264196,-0.204615931,-0.515742626,-0.763505675,-0.253345873,-1.286329094,0.660302158,2.122367134,-0.536782631,-0.708925369,-0.255488065,-0.292279208,-0.266206953,-0.576923077,-0.432472449,-0.742621893,-0.441941738,-0.422158527,-0.304788738,-0.281718085,-0.410256665,-0.338753743
0,0.622699849,0.824022054,0.672995294,-1.841304077,2.105876269,-1.441555916,-1.942654079,-0.637153716,1.392990458,-0.440614002,0.361239868,1.678170928,-0.204210988,2.278893022,0.697452982,1.429180925,1.598826814,-0.254210831,1.614396286,1.274595844,1.170911345,0.071799461,-2.088045014,0.873188011,1.800365233,1.674208738,2.380093953,2.022226763,-0.344657911,-0.536782631,1.920543272,-0.255488065,-0.292279208,-0.266206953,2.038461538,-0.432472449,0.753623699,-0.441941738,-0.422158527,-0.304788738,3.54964787,2.015608833,2.951996903
0,0.622699849,0.824022054,0.641119025,-1.31946175,1.12091708,-0.904568264,-1.179067504,-0.637153716,-0.173459411,-0.440614002,1.548691405,0.539543255,-0.204210988,0.896216528,-0.657124366,-0.525833016,-0.434314115,-0.254210831,0.1652457,-0.406142737,1.546558603,-0.318789194,-0.204615931,2.956583967,0.518429779,1.433264412,0.80876979,-0.457907748,-0.344657911,0.536782631,1.920543272,3.219149621,2.045954459,-0.266206953,-0.576923077,-0.432472449,-0.742621893,-0.441941738,-0.422158527,2.133521167,-0.281718085,2.015608833,-0.338753743
