target,acid_group,acid_pka,base_group,base_pKa,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,qed,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_MRLOW,BalabanJ,HallKierAlpha,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA9,SMR_VSA10,SMR_VSA4,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,MolLogP,fr_Al_COO,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_HOCCN,fr_Imine,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_allylic_oxid,fr_amidine,fr_aniline,fr_aryl_methyl,fr_guanido,fr_hdrzine,fr_imidazole,fr_imide,fr_lactam,fr_morpholine,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiophene,fr_urea
0,0.539910426,-1.977717428,0.550844878,1.187780037,-0.266295922,0.162690202,2.103703359,1.080255578,-0.161900415,0.579671279,-0.768343729,0.714706215,0.056778193,0.06948627,-1.037511703,0.734789795,-0.43471293,-0.127026928,-0.270125153,-0.644323154,-0.39787491,-0.557154532,0.423170601,-0.267477017,0.567156461,-0.447515487,-0.364594632,0.649632362,0.625624942,-0.189364716,-0.142059641,-0.624756859,0.163847869,1.135736264,-0.678693704,-0.720385516,-0.551820955,-0.078981228,-0.401367337,0.869635005,-0.14572298,-1.05552531,-0.746878425,1.183555859,0.647893724,-0.878116737,0.032684658,1.293862866,-0.716577814,-0.179864038,0.535576105,-0.244750501,1.013757051,0.353452138,-0.658525538,-0.479247612,0.254839646,-0.191951637,0.40676864,0.500107393,1.895539208,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,2.494681476,-0.138770391,-0.252133322,-0.136222983,-0.609065528,1.275217634,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,1.846298169,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,-1.852159084,0.87525106,-1.815393118,-1.408987287,-0.089859192,0.194046257,0.343901645,-0.022430711,-1.067092211,1.40041715,-0.146092053,0.079521026,1.685135406,0.174282733,0.839796292,0.669182824,-0.446916463,1.440501952,0.830549204,0.225623453,-0.39787491,0.954672531,0.447921731,-0.277997898,0.555390155,-0.447515487,-0.364594632,-0.823375347,-1.024381261,-1.034053804,-0.447247766,-0.624756859,-0.601508177,-1.666499566,-0.678693704,-0.117611578,-0.551820955,-0.749019625,-0.401367337,-0.608626183,-0.14572298,-0.646832067,-0.698082475,-0.889777935,-0.493283579,-0.409305459,-0.55979921,-0.983078472,-0.478278498,-0.775376232,-1.023268242,-0.001056346,-0.515492083,-0.08976488,1.212208113,-0.479247612,0.254839646,-0.191951637,-0.771786832,-0.871691029,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,1.811208277,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,4.637629719,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,0.794956433,0.550844878,2.285324395,-2.716671316,1.345752258,2.825610083,-0.220395932,-0.97205694,-0.686607108,0.856103449,-0.943505129,0.696489957,0.656292631,-2.090081937,1.154905043,2.739740118,0.675384295,0.532173625,0.281305706,-0.39787491,-0.557154532,-0.768964856,-0.25824189,-0.801449004,-0.447515487,-0.364594632,0.160439201,-1.321010694,-1.034053804,-0.775406723,-0.117271922,-0.172958803,-0.362399034,-0.678693704,-0.720385516,-0.551820955,-0.749019625,-0.401367337,-0.608626183,-0.14572298,-1.05552531,-1.129108523,-0.470912357,-0.590439301,-0.400913744,0.403016999,0.357455061,-0.716577814,-0.361672483,-0.445248094,0.36437656,-0.507209321,-0.724277274,-0.542980225,-0.479247612,-0.785580065,-0.896963599,-0.771786832,-0.77984742,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,5,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,-0.477098113,6.087207636,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,-1.227464501,0.550844878,-0.257697199,0.281809096,-1.738650552,-0.787306064,1.013642879,-0.342255421,-0.021461609,-0.91200127,0.861349682,-0.186921528,0.97309156,-0.611146269,0.864041137,1.07229951,0.603956259,-0.15740549,0.259298354,0.176721066,3.512978666,-0.768964856,-0.285230874,1.074269535,0.478617374,-0.364594632,-1.114371794,-0.608057074,0.383798537,0.07034995,-0.624756859,0.470382452,-0.555042462,0.876871295,0.726065729,1.782005966,-0.749019625,-0.401367337,-0.608626183,-0.14572298,0.490283483,-0.747317567,-1.159674729,1.978760061,-0.878116737,-0.92361918,-0.273661396,1.09393086,-0.775376232,0.818488226,0.159735965,-0.267399731,-0.91715145,-1.107868425,-0.479247612,-0.785580065,-0.896963599,0.40676864,-0.823976228,-0.305157311,2.818375697,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,1.165308471,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,1.683341106,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,-1.852159084,0.87525106,0.550844878,-0.880016166,-0.936461419,0.711399316,-0.157521662,0.798174393,-0.460682753,-1.176848544,2.479135545,-2.60027198,-1.338956565,-0.010284102,-0.786807056,0.511591195,1.872282335,0.088072601,-0.747526078,-0.644323154,-0.39787491,-0.557154532,-0.768964856,-0.756706603,0.551378124,2.455482203,-0.364594632,-0.094522998,-0.183880053,0.691642725,-1.099148626,-0.624756859,-1.03005755,1.364910764,0.944947572,-0.720385516,-0.551820955,1.444096747,-0.401367337,-0.608626183,-0.14572298,-0.637515424,-0.382165952,-0.546782735,-0.540437159,1.51035148,0.351452603,0.09003073,-0.630635279,0.712529217,0.077054913,0.087621508,0.137073437,-0.91715145,-1.564763297,-0.479247612,-0.785580065,-0.896963599,0.40676864,-0.072031463,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,0.79746564,0.550844878,0.936023727,-0.739521903,0.798481184,-0.756076736,0.234312964,0.103225373,-0.066285079,-0.926617313,0.876269519,0.803108581,0.118551503,-0.290919691,0.810167343,0.75107344,-0.618420239,-0.595023005,-0.644323154,0.184205706,0.950460989,-0.768964856,-0.756706603,-0.801449004,1.456392592,-0.364594632,-0.132756768,0.602295301,0.321434154,-1.099148626,-0.624756859,-0.230342921,0.262244327,3.957539271,-0.720385516,0.602000387,0.347538561,-0.401367337,2.290002642,-0.14572298,0.241895407,1.229570981,-0.145885426,-0.22626083,-0.056600489,0.760324597,0.349453149,-0.167585076,0.985774449,0.415492448,0.579186321,-0.124057636,0.172833738,-0.340357283,0.447360296,-0.785580065,-0.191951637,0.40676864,0.338256763,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,-0.173597513,0.550844878,-0.336901431,1.10760717,0.413555113,-0.661972882,-0.538172961,0.155101513,0.032609754,0.874456478,-0.962239626,-0.180534234,0.4281103,-0.472840123,0.275349564,1.987735512,-0.449249234,-1.211665867,1.136409244,-0.39787491,0.865631049,-0.768964856,0.178002394,2.603274982,-0.447515487,-0.364594632,0.196473449,-0.363284113,0.714481239,0.415634841,-0.624756859,-0.706758391,1.355523766,0.082052579,0.563009229,-0.551820955,-0.186063346,-0.401367337,2.913350093,-0.14572298,-0.682874816,1.585004772,-1.159674729,0.155619894,1.1933432,0.396504628,0.236433794,0.067932698,-0.552777045,-0.343308309,0.217999555,0.225433142,-0.442146417,-1.23625211,-0.479247612,-0.785580065,-0.896963599,2.763879584,0.389987876,-0.305157311,-0.279016059,-0.191931537,2.399141276,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,0.537137789,-0.477098113,-0.125768753,-0.119890436,3.068748855,-0.165282401,-0.1473657,-0.132316756,-0.110883191,1.841766356,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,0.413556951,0.550844878,0.93885245,0.725965008,0.47635472,-0.82768516,-0.481790785,0.4130909,-0.159385662,-0.993303482,0.944341761,0.299093253,0.441043858,-0.973208616,0.1318467,-0.373008493,-0.758867492,-0.608284142,-0.644323154,0.192478115,-0.557154532,-0.768964856,0.211231687,1.208155224,-0.447515487,-0.364594632,-0.101570668,0.380483991,0.696921894,1.378187885,-0.624756859,1.242773244,0.500664221,0.09036251,1.993056839,0.602000387,-0.186063346,1.600432863,0.774943077,-0.14572298,-0.299336918,1.142891621,-0.078180045,1.980064869,0.765569372,-0.604343998,0.248446095,0.212549523,-0.325824937,-0.328701347,0.16217356,1.240350126,-0.219804254,-0.578285736,-0.479247612,0.254839646,-0.191951637,0.40676864,0.980959524,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,2.494681476,-0.138770391,-0.252133322,-0.136222983,2.829544423,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,2.16404631,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,-1.852159084,0.87525106,0.550844878,1.071802411,-1.921998784,1.272910771,2.324935918,1.117147034,-0.325914579,-1.035352526,-0.443016968,0.382617532,-0.393927825,0.432451226,-0.41840375,-0.219404719,1.120325685,-0.213066958,0.180753499,0.248682191,-0.39787491,-0.557154532,-0.768964856,-0.756706603,-0.102709788,-0.447515487,-0.364594632,-0.116873678,-0.376796541,-0.621387296,0.157017449,-0.117271922,0.561816342,0.260867299,0.859418724,-0.005361711,1.755821731,-0.749019625,1.600432863,-0.608626183,-0.14572298,-1.05552531,-0.791942049,1.856863465,-0.954617772,-0.878116737,1.307756441,-0.489690137,-0.419290823,-0.501546518,-0.298738249,0.944879682,-0.507209321,-0.010907728,-0.817117145,-0.479247612,1.295259357,0.513060324,-0.771786832,0.25283419,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,5,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,7.340905182,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,4.031495791,-0.333708076,3.260201241,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,-0.166069892,0.550844878,1.298100217,-1.608301282,0.668560012,-0.325452028,-1.489124456,-1.199607782,-0.6277471,0.714815579,-0.799280588,1.265122632,2.201578156,-1.921649842,0.831492789,1.888719475,2.629910392,0.697937835,1.206934565,-0.39787491,-0.557154532,-0.768964856,0.854321737,-0.801449004,-0.447515487,-0.364594632,-1.114371794,-1.533099204,-1.034053804,-0.451664819,-0.041921525,-0.172958803,-1.666499566,-0.678693704,-0.720385516,-0.551820955,0.297937419,-0.401367337,-0.608626183,-0.14572298,-0.230891628,-1.129108523,-1.159674729,-0.633874141,0.076289249,-0.92361918,-0.726318275,-0.716577814,0.310111483,0.535119774,0.053163827,-0.507209321,-0.91715145,0.304352077,-0.479247612,-0.785580065,-0.896963599,-0.771786832,-1.630174957,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,1.165308471,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,-0.477098113,12.30018402,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,0.830085332,0.550844878,0.729526979,0.659049493,-2.093610696,0.0086344,0.738045573,0.259681957,1.391719034,0.368985698,-0.153428918,-1.27595465,0.411618038,0.091862723,-0.569248927,-0.45469054,-0.879115251,0.379670552,-0.644323154,-0.39787491,-0.557154532,0.464509409,-0.267477017,-0.801449004,1.999991639,-0.364594632,-0.110109348,0.117473991,0.712393827,0.157707981,-0.624756859,2.455417829,0.078391566,-0.678693704,2.365564009,-0.551820955,-0.749019625,-0.401367337,-0.608626183,-0.14572298,-0.598422574,0.131373869,1.849066611,0.609502246,-0.467358613,0.608926993,-0.509822196,1.241413048,-0.163957259,-0.509086974,0.087621508,-1.221381295,0.600157134,0.111776556,-0.479247612,1.295259357,0.513060324,-0.771786832,0.623625868,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,6.477980613,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,1.683341106,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,1.841766356,-0.333708076,3.260201241,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,-1.807091344,0.550844878,0.112865458,0.436669909,0.152509105,0.355547734,0.310414965,-0.029361183,0.561581484,-0.790797525,0.737626714,0.649103898,0.191656823,0.283983877,-0.058444903,-0.495771299,-0.014512132,-0.064577532,-0.644323154,0.192478115,-0.557154532,1.615306059,0.731563501,-0.130403419,-0.447515487,-0.364594632,0.160439201,0.185971115,-0.095840489,-0.129708703,-0.624756859,-0.230342921,-0.362399034,-0.678693704,-0.720385516,-0.551820955,-0.749019625,-0.401367337,-0.608626183,-0.14572298,-0.189729331,1.034341385,-0.853228732,-0.633874141,0.05950582,0.670220549,-0.726318275,-0.464671495,0.055761078,-0.486079388,-0.488066403,-0.037769149,0.068451323,0.516185152,-0.479247612,0.254839646,-0.191951637,-0.771786832,-0.51693085,1.895539208,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,2.494681476,-0.138770391,-0.252133322,-0.136222983,-0.609065528,1.275217634,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,0.774882776,0.550844878,1.035029017,0.665900893,0.646208027,-0.600031016,0.029479273,0.307062354,-0.017259185,0.743003022,-0.828053907,-0.078918243,0.17082952,-0.309658176,-0.13197684,0.303793482,-0.820828636,-0.674589826,0.253921566,0.196591528,0.865631049,-0.768964856,0.656711098,0.593670755,0.478617374,-0.364594632,-0.574652788,0.158946258,0.260120099,0.762519203,-0.624756859,1.183065413,0.004971143,-0.678693704,1.473896803,-0.551820955,-0.078981228,-0.401367337,0.791500404,-0.14572298,0.532137998,0.413312857,2.306961333,-0.501396237,0.319528961,0.039540775,0.248446095,-0.632139202,-0.285782802,-0.16761958,0.361016987,1.036474874,0.796244768,0.127824512,0.447360296,0.254839646,0.513060324,2.763879584,0.057342727,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,2.829544423,1.275217634,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,3.260201241,-0.229936697,4.095549206,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,-1.852159084,0.87525106,0.550844878,0.958653508,0.408874563,0.6216311,-0.417886584,1.046555678,-0.394145758,-0.840790767,-0.97085885,0.921430617,1.118118163,-1.290484274,1.828169147,-1.803421309,-0.456520218,-0.327525013,0.505651351,2.987990936,-0.39787491,-0.557154532,-0.768964856,-0.277997898,-0.801449004,-0.447515487,-0.364594632,-0.859409595,0.388336825,-0.506687774,-0.784984421,-0.023193416,0.228787353,-0.821460905,0.859418724,-0.720385516,1.755821731,-0.176319627,-0.401367337,-0.608626183,-0.14572298,0.141542207,0.104768426,0.895227602,-0.22626083,-0.396707178,-0.604851234,-0.113142617,-0.139137275,-0.775376232,-0.093066116,0.928530915,0.20475392,-0.664947071,0.775092244,1.373968204,1.295259357,1.923084248,-0.771786832,-0.378258391,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,1.811208277,2.494681476,-0.138770391,-0.252133322,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,2.16404631,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,-1.985245049,-1.815393118,-1.408987287,0.519864651,0.115596084,0.40548951,0.852603027,0.088905249,0.57525766,-0.790258779,0.737076771,0.605102562,-0.053375197,1.761525064,-0.996855625,-0.525575163,-0.70852947,-0.329800268,-0.644323154,0.192478115,0.954672531,0.423170601,0.200710806,-0.130403419,-0.447515487,2.084960221,0.377167631,-0.741264256,-1.034053804,0.505859329,-0.624756859,-1.03005755,-0.153125272,0.827096335,-0.720385516,-0.551820955,-0.078981228,-0.401367337,0.819922973,-0.14572298,-0.261919953,-0.360196343,-0.853228732,0.136048143,0.528317099,0.670220549,-0.477290906,-0.492715999,0.290966895,-0.403141837,-0.44154907,-0.507209321,0.340601218,-0.253103383,-0.479247612,1.295259357,0.513060324,0.40676864,-0.394281451,1.895539208,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,1.275217634,-0.125768753,-0.119890436,-0.281443265,-0.165282401,6.785839598,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,4.080223198,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,0.63185797,0.550844878,-0.025741948,0.150227986,0.398238996,0.182854908,-0.093144429,0.209182933,0.497809293,-1.011735946,0.963157345,0.110087507,0.316911217,-0.436950815,0.806069929,0.29959555,-0.67143933,-0.800570625,-0.644323154,-0.39787491,0.954672531,0.435514578,0.219625503,-0.130403419,-0.447515487,-0.364594632,-0.626798076,-0.118511152,1.109588402,1.080815537,-0.041921525,-0.274431335,0.265607601,1.628474938,0.597412228,2.909643073,-0.749019625,1.600432863,0.774943077,-0.14572298,0.164664465,1.479640188,-0.452331423,-0.489216896,2.006024789,-0.92361918,-0.22887006,-0.167792159,-0.338632818,1.013440207,0.306020666,0.226986943,-0.91715145,-1.006995535,0.447360296,-0.785580065,-0.191951637,0.40676864,0.52397745,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,1.165308471,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,0.537137789,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,3.494283909,1.846298169,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,4.287071558
0,0.539910426,-0.22880007,0.550844878,-0.271840812,0.169639232,-1.898851527,-0.559018708,0.869287836,-0.207681274,-0.101357455,0.806355749,-0.892723422,0.173089423,-0.080415435,0.61460486,0.107529471,0.133095573,0.34484978,0.253689752,0.244872813,0.603834962,0.954672531,-0.768964856,-0.277997898,1.095962735,-0.447515487,-0.364594632,0.39305072,-0.839317606,-0.661502241,0.396444915,-0.102372977,-1.03005755,0.66511536,-0.678693704,-0.720385516,-0.551820955,-0.749019625,1.600432863,-0.608626183,-0.14572298,0.015580131,-0.382165952,-0.82552714,-0.160420038,0.764915758,-0.92361918,-0.726318275,0.417014933,0.462008084,-1.05150531,-0.067499618,-0.507209321,-0.91715145,-1.51136,-0.479247612,0.254839646,-0.191951637,-0.771786832,-0.803979043,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,1.165308471,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,-0.251382934,0.550844878,-0.87435872,0.951552167,-0.127475465,-0.034451237,0.333679161,-0.110279822,1.358502635,-0.37395899,0.312124183,1.246642072,0.464382381,0.563324772,0.547375767,-0.130919701,0.093194478,0.180753499,2.130128199,-0.39787491,-0.557154532,1.584225625,0.230146384,1.155126635,0.478617374,-0.364594632,-0.283656341,-1.024381261,0.368415726,-0.452099746,-0.624756859,-0.305012235,-0.849119173,-0.678693704,1.165783167,-0.551820955,-0.186063346,-0.401367337,-0.608626183,-0.14572298,-0.598422574,-0.698082475,0.140568025,-0.501396237,-0.878116737,-0.55979921,-0.485630258,0.506628631,0.682027558,-1.030215616,-0.454651094,-0.969036129,-0.02913971,1.01046233,-0.479247612,0.254839646,-0.191951637,0.40676864,-0.873167614,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,0.537137789,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,-0.238836898,0.550844878,-0.294470593,0.379414729,-2.10831321,-0.816773237,0.784945136,0.270845596,1.220013044,0.754243652,-0.413934307,1.080317013,0.841438406,0.339236481,-0.486262346,-0.351383598,0.598273452,1.049357961,-0.644323154,1.605544836,-0.557154532,0.464509409,-0.756706603,2.274121394,2.799995489,2.084960221,-0.626798076,-1.070578139,0.187072399,1.56794489,-0.102372977,0.421421106,-1.043233233,-0.678693704,1.650540205,-0.551820955,-0.749019625,1.600432863,-0.608626183,-0.14572298,0.422170724,-0.339539979,-0.254239672,-0.493283579,-0.878116737,-0.92361918,-0.726318275,3.482167043,-0.27319123,-0.779060504,-0.358841877,-1.600723325,-0.91715145,0.111776556,-0.479247612,0.254839646,-0.191951637,-0.771786832,-0.495668021,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,1.165308471,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,0.537137789,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,4.080223198,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
0,0.539910426,0.882778681,0.550844878,-0.715950256,0.592172611,0.569981052,-0.04869684,-0.533606787,1.212310939,0.454323478,0.965582322,-1.055259523,-0.698437085,-0.598022141,0.280827528,-0.683416876,-0.443178418,-1.147299198,0.445976236,-0.644323154,0.192478115,-0.557154532,0.435514578,0.219625503,-0.130403419,-0.447515487,-0.364594632,0.042718536,2.324064915,-0.61170926,1.910307361,1.161205361,0.561816342,0.540528063,-0.678693704,-0.117611578,-0.551820955,0.396380371,1.600432863,-0.608626183,-0.14572298,0.179871063,0.975140191,2.766373815,0.137917641,-0.546340288,-0.021752781,1.141428466,-0.61585488,-0.724705463,1.996072536,0.477066717,1.117547669,-0.2319134,0.382808773,0.447360296,1.295259357,1.218072286,0.40676864,1.299395703,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,1.165308471,-0.30651217,5.344098006,-0.138770391,-0.252133322,-0.136222983,-0.609065528,3.027533381,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,4.661800695,-0.283339822,3.494283909,1.846298169,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,4.287071558
