target,acid_group,acid_pka,base_group,base_pKa,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGLO,BCUT2D_MRLOW,BalabanJ,PEOE_VSA10,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA10,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA11,EState_VSA2,EState_VSA4,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState4,VSA_EState5,VSA_EState8,VSA_EState9,FractionCSP3,RingCount,MolLogP,fr_Al_COO,fr_ArN,fr_Ndealkylation1,fr_Ndealkylation2,fr_allylic_oxid,fr_imide,fr_lactone,fr_nitro,fr_piperdine,fr_sulfonamd,fr_urea
1,0.526651041,0.696637815,0.508422416,0.735411539,0.198249645,-0.547537375,-0.273309004,1.211343004,-0.599005909,0.2543018,0.60570729,-0.420318277,1.284692851,0.087223842,0.19010604,-0.551164483,-0.747546967,-0.811173086,-1.090978139,-0.794157752,-0.497521168,-0.762840737,0.598689173,-0.771308664,0.891401123,1.825880996,0.304941968,-1.142633627,-0.930184919,-0.71086712,0.478559627,0.686365541,0.35356174,-0.913229636,1.010718712,-0.030228023,-1.271516173,-1.20971033,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,1.20702106,1.510454084,3.879018216,-1.931386413,-1.021397864,0.602367258,0.518933592,-0.400809142,1.209997657,-0.195355479,-0.808355344,-0.386030685,-0.551164483,-0.747546967,-0.811173086,0.459552643,0.529952995,-0.244922043,0.166916984,0.886153573,0.137530881,-0.684206917,-0.558910617,-1.021925143,-0.420959365,-0.298419316,2.5320233,-1.026583339,-0.101698967,0.079472066,-0.346196313,1.49588947,-0.550810895,-0.011828057,0.695709162,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-0.855036425,0.508422416,1.339301779,0.395292102,-0.790296303,0.585011316,0.92655463,0.857193943,0.964457208,0.53949692,1.322842522,0.455678359,-0.417177277,-0.386030685,0.949943668,0.392561637,-0.118217425,-0.59170154,-1.26494021,-0.446292273,-0.140678523,-0.651193263,-0.485389221,-0.684206917,-0.558910617,-0.671107918,-0.073788219,-0.662480703,-0.726949339,0.656993695,-1.010165702,0.251225978,-0.633338341,-0.20125112,0.087770758,-0.641672115,-1.004248209,-0.299940983,-0.293384409,-0.334072344,2.597490517,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,1.161010375,1.223769017,1.984260549,-1.261950716,-0.611302602,-0.598533942,-0.137649977,0.863850125,0.912813199,0.062365491,0.153998454,-0.386030685,-0.551164483,-0.747546967,-0.811173086,0.998092293,0.208437149,-0.497521168,-0.780868503,0.197257163,0.97290963,0.103597102,0.633485189,-1.021925143,-0.110800063,-0.604342415,2.295713819,-0.557755067,0.510410393,0.407555088,-0.472264861,1.475882319,-0.682326566,-0.011828057,0.57584873,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.381297566,0.508422416,0.7210332,-0.27198751,-0.784495025,0.753120981,0.019613186,-0.593105498,-0.68638652,-0.612537203,-0.588861124,0.047040371,-0.808355344,-0.386030685,-0.551164483,0.448580142,-0.118217425,2.149006076,-0.262731144,-0.867399138,-0.759488243,0.534404944,-0.326115767,0.938241072,-0.558910617,-0.147102895,1.349061326,0.699027604,0.510313479,-0.557755067,-1.051878922,1.842503835,0.820900305,-0.20125112,0.709946167,-0.641672115,0.309324903,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.821772835,0.508422416,0.456471762,0.66765032,-0.814916444,-0.322633062,0.965986868,-0.615749622,-0.513404965,-0.802059506,-0.436549765,-0.47429065,-0.808355344,0.19010604,-0.551164483,-0.747546967,-0.811173086,-0.00933605,0.183381694,0.973901736,0.126258504,0.170724395,-0.116831219,-0.684206917,-0.558910617,0.687503569,-0.43462535,-0.558290531,1.900206803,-1.026583339,0.542758069,0.019473601,-0.222780722,1.470699803,0.222626512,0.618016,-0.296344577,-0.299940983,-0.293384409,1.998957468,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.864318741,0.508422416,0.841811248,1.276137915,2.330376834,-2.018096707,0.879952897,0.602350686,-0.707989289,-1.258880515,0.243121283,-0.45125868,-0.808355344,-0.386030685,-0.551164483,-0.747546967,-0.811173086,-0.270833367,0.91369394,0.906396864,0.141454578,0.465602646,-0.339781872,-0.684206917,-0.558910617,-1.021925143,-0.490080619,-0.298419316,1.325566744,-1.026583339,0.365789838,1.045976776,0.339312337,-0.20125112,0.659133291,0.618016,0.708658908,-0.299940983,-0.293384409,-0.334072344,2.597490517,-0.205891311,-0.171636676,-0.15896779,-0.146910632,2.127866991,-0.270247899,-0.220021539
1,0.526651041,0.118514026,-1.966868432,-1.510485018,-0.330031159,-0.141655481,1.976138121,0.458511124,0.857277857,-0.641180036,0.399087187,-0.421660669,0.895346162,-0.808355344,0.19010604,1.043886772,0.678833764,-0.811173086,0.503537111,-0.300973964,-0.920892758,1.192108422,-0.651193263,-0.402712327,-0.684206917,-0.558910617,0.587966927,-1.142633627,-0.186396142,-0.453946545,1.269809295,-0.759434385,-0.493155209,-0.017212327,-0.864547405,0.020342885,-1.271516173,-0.584164497,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.361275963,0.508422416,0.088386283,-2.382583467,-0.666700445,1.584616661,-1.232659062,-0.373542895,0.409071819,0.485046827,-0.488156479,-0.016491186,0.522026315,0.774271479,-0.551164483,1.727661697,-0.090837421,-0.829896266,0.001806308,-0.119847071,-0.132718673,-0.011119269,0.114986313,0.894046837,-0.558910617,1.467931224,0.202406917,-0.930184919,0.750245233,-1.026583339,-1.803179598,-0.151421211,-0.152435568,-0.20125112,-0.458749922,-0.011828057,0.717908726,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.744189123,0.508422416,0.447844759,0.607831109,-0.450996273,-0.105896482,-0.025452227,-0.596136851,0.490224555,-0.569177081,-0.485994753,-0.824411665,0.120153229,0.194120397,1.043886772,-0.747546967,-0.090837421,-1.090978139,-0.765822377,1.422302301,0.460457852,2.424361374,-1.198047811,0.891401123,1.825880996,-0.182979378,-0.43462535,-0.403807652,-0.486110983,0.947387899,0.989571773,0.820833337,-0.084020533,1.05542663,0.435556648,0.618016,-0.6742104,-0.299940983,2.647362839,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,1.106372686,1.477687135,3.662455039,-1.78952418,-0.220735687,-0.701883197,0.04732681,0.737069481,1.132609579,-0.208324317,-0.808355344,-0.386030685,-0.551164483,-0.747546967,-0.811173086,0.71536614,0.498963495,-0.126675543,-0.780868503,0.136712498,0.982484918,-0.684206917,-0.558910617,-1.021925143,-0.467868748,-0.271491631,1.896860041,-1.026583339,0.457938008,0.079472066,0.521617251,-0.20125112,-0.458749922,-0.011828057,0.556540272,-0.299940983,-0.293384409,-0.334072344,2.597490517,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-1.020214651,0.508422416,0.18328332,0.567171072,0.086092554,0.216441472,-0.119188288,0.602378586,0.304947636,1.049807696,-0.416414627,-0.911037366,-0.360565751,0.19010604,0.863522661,-0.747546967,-0.811173086,0.496451795,0.163874449,-0.126861448,0.154592809,-0.647453698,0.536937816,0.103597102,0.633485189,0.123313707,1.151505904,1.031878387,0.157685689,-0.557755067,0.046738063,0.272454923,-0.220696555,-0.20125112,-0.458749922,-0.011828057,0.230464826,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,4.398189815,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.759205325,0.508422416,1.120751025,0.402984114,-0.740695666,0.07226828,0.950965062,0.60038488,0.318730975,-0.046266951,0.258155526,-0.34555787,0.18160446,0.181394814,1.036544577,-0.747546967,-0.811173086,-1.090978139,-0.69134949,0.283127469,-0.134770069,1.624733364,-1.643240709,0.121475127,0.660544814,-0.173573668,0.546420624,-0.930184919,0.952306782,-0.088926796,-0.807819894,0.498124831,1.599972136,-0.20125112,1.794214712,-0.641672115,-0.912683615,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-2.151435226,-1.966868432,-1.510485018,-2.242701999,0.057632241,1.924025054,0.134325147,0.857275367,-1.171281154,-1.460791886,-0.11422425,-0.890420363,-0.360565751,-0.386030685,-0.551164483,2.0409232,0.541570148,-0.53191524,1.874032796,0.263787512,0.921385062,0.450637543,-0.567165965,0.103597102,0.633485189,-0.643702842,0.627387064,-0.27849991,-0.340073241,2.186372826,-0.196454789,0.898156043,-0.15947872,-1.993059015,1.154890198,0.618016,1.150886254,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.819270134,0.508422416,1.100621351,0.390848393,-0.615536546,-0.896234592,-0.119188288,-0.59760193,0.095410999,0.673223945,0.25054632,-0.224682344,0.629394053,-0.386030685,-0.551164483,-0.747546967,-0.811173086,1.034576001,-0.039377481,-0.446292273,-0.769528655,0.140452064,0.768412727,0.103597102,0.633485189,-0.156508605,-0.121058272,1.350712614,-0.376294755,-0.557755067,-0.352802189,0.277961732,0.014328083,-0.20125112,-0.181940746,-0.641672115,0.265657157,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.819270134,-1.966868432,-1.510485018,0.39399333,-0.598465672,0.492101762,0.458511124,-0.58860383,-0.080753314,-1.14876322,-2.976626106,-0.959383969,2.019850245,-0.386030685,-0.551164483,0.448580142,-0.811173086,0.214431228,-1.299209631,-0.453697525,-0.759488243,0.200996728,-0.326115767,-0.684206917,-0.558910617,0.28283259,0.119275153,0.699027604,-0.286665284,-0.088926796,-0.591038355,-0.225667279,-0.960124044,1.591754551,0.795763463,0.618016,-0.671672078,-0.299940983,-0.293384409,1.998957468,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,2.127866991,-0.270247899,-0.220021539
1,0.526651041,0.779226928,0.508422416,0.298310033,0.232283236,-0.537556211,-0.224421502,-0.611302602,-0.614319952,-0.194733171,-0.968833719,-0.458996791,-1.211167195,-0.337798273,0.766242765,-0.551164483,-0.747546967,-0.811173086,1.519840596,0.953904464,2.543033063,-0.444070427,0.530665379,2.076659209,-0.684206917,-0.558910617,0.708885838,0.445139847,4.102616581,0.260443691,-1.026583339,0.156580642,-0.183010139,1.328518211,-0.20125112,0.205769543,1.247860058,0.104538234,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-1.828586876,0.508422416,0.148775307,0.145532384,0.196419209,0.674781958,0.072189502,0.599833112,0.31544348,0.866812949,-0.459205277,-0.145740151,-0.354732881,-0.386030685,-0.551164483,1.644707251,1.295073902,0.266585254,0.142762478,0.561774619,0.502285258,-1.045146143,1.331525993,-0.684206917,-0.558910617,-0.633333245,1.130057571,0.255791583,-0.392376973,-0.521167743,-0.225991581,-0.261282318,-0.236746745,-0.20125112,-0.692047292,-0.011828057,0.912283972,1.865734587,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-1.991262401,-1.966868432,-1.510485018,0.098516603,0.787166665,0.602360355,0.378582511,0.602392201,-0.086453662,-1.037406313,-0.544261993,-0.63306503,0.999082065,0.19010604,1.043886772,0.448580142,-0.118217425,0.214431228,-0.018295425,-0.937360838,1.094077071,-0.647453698,-0.103519318,0.103597102,0.633485189,-0.609324766,-0.548707873,1.070921992,-0.71086712,-0.557755067,-0.701463518,-0.373581464,0.591289698,-0.20125112,-0.181940746,0.618016,-0.060280617,1.865734587,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-1.585824939,0.508422416,-0.029516097,0.012961691,-0.575774024,0.398230447,-0.238488727,-0.394587614,-0.320306599,0.154470325,-0.48040131,1.075804073,-0.355292366,-0.386030685,-0.551164483,0.448580142,-0.176625298,1.146104344,-0.11880409,0.592534463,-0.431606767,-0.617181365,0.509696215,0.840412764,-0.558910617,0.659567873,0.712158213,-0.186396142,-0.298642964,0.44094692,0.514264555,-0.349582541,1.263421016,0.438945852,0.160385398,-0.641672115,0.970923516,1.865734587,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,0.396082738,0.933488023,0.065736701,-1.884980413,-1.669612955,0.857193966,-0.323560204,-0.819155197,0.280570422,-0.966789992,-0.808355344,-0.386030685,-0.551164483,-0.747546967,-0.811173086,3.174142146,0.069299829,1.034392514,-0.45558723,0.530665379,2.251382089,-0.684206917,-0.558910617,-0.221696755,0.938468765,-0.27849991,3.734044249,0.121612978,0.672428931,0.079472066,2.187630253,-0.20125112,-0.283082562,0.618016,1.686816409,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.198600438,-1.966868432,-1.510485018,-0.415893768,-0.092507015,0.791185703,-0.447264497,-0.592277025,-0.336436245,-0.741497156,-2.850645385,-0.190816227,-0.298629668,0.160248795,-0.551164483,0.448580142,-0.118217425,1.519840596,-0.82019353,-0.837349328,-0.759488243,0.591210043,0.991009176,-0.684206917,-0.558910617,-0.595579755,0.534215329,1.024870109,-0.286665284,-0.557755067,-0.99567393,-0.122142267,-0.431193728,1.501128158,-0.181940746,-0.011828057,0.034669841,-0.299940983,-0.293384409,1.998957468,2.597490517,-0.205891311,-0.171636676,-0.15896779,-0.146910632,2.127866991,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,1.169637378,1.262527001,2.240419647,-1.617667442,-0.867612141,-0.71960327,-0.021787094,0.400857073,1.370710209,-0.022804829,-0.808355344,-0.386030685,-0.551164483,-0.747546967,-0.811173086,-1.090978139,0.137838671,0.301650669,-0.48621342,-0.257240382,-0.334994228,-0.684206917,-0.558910617,-1.021925143,0.187353713,-0.930184919,0.357093767,-1.026583339,0.521465345,0.546125031,-0.3310547,-0.20125112,-0.166380465,0.618016,-0.352789979,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,2.127866991,-0.270247899,-0.220021539
1,0.526651041,0.719162119,0.508422416,1.163886042,0.243068398,-0.243453248,-0.282163986,-0.611302602,-0.598226502,-0.920081,-0.684232991,-0.431694024,-1.053569123,0.061170293,0.19010604,-0.551164483,-0.747546967,-0.811173086,2.042004344,0.621808493,-0.055235219,-0.762840737,0.534404944,2.067083921,0.103597102,0.633485189,-0.195975185,2.296612995,2.328240127,0.14841451,0.009731355,1.815513431,0.384457541,0.019663415,-0.20125112,-0.434795285,1.247860058,0.573740631,-0.299940983,-0.293384409,-0.334072344,2.597490517,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.624059504,0.508422416,-0.10428346,0.376783029,0.143960441,0.524128738,0.072189502,0.857193986,0.274624634,0.780705846,0.265227505,-0.697268482,0.535013434,-0.386030685,1.043886772,0.46096545,-0.118217425,-0.59170154,-0.038397158,0.557053759,1.083907556,-0.297144368,0.308162943,1.679205142,3.018276801,0.209929725,-0.43462535,-0.930184919,-0.21310819,1.626755943,0.953154285,0.293961641,-0.902980637,0.37755257,-0.991075267,0.618016,0.622958268,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,4.139475004
1,0.526651041,0.734178321,0.508422416,0.775670889,0.427653498,0.032563388,0.197942171,-0.238488727,-0.608587291,0.177248483,-0.590428239,0.258509597,-1.502500283,-0.373532634,-0.386030685,1.043886772,-0.747546967,-0.811173086,-1.090978139,1.429640644,2.026620315,0.724361018,1.219561788,0.761967759,0.147404024,-0.558910617,-0.619587587,2.638250937,0.699027604,0.632471683,0.498880717,1.871027165,-0.036207098,0.405796722,-0.20125112,-0.493146329,1.247860058,0.604751184,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,0.562871471,0.840452808,-0.549151228,-2.22249234,-0.424895667,-0.705738312,-0.011234133,0.630908727,1.092849352,-0.081566209,-0.808355344,-0.386030685,-0.551164483,-0.747546967,-0.811173086,1.50769485,0.486161966,-0.115334838,-0.500295279,-0.22696805,0.564978436,0.938241072,-0.558910617,-0.643702842,-0.420959365,-0.603823921,3.531050212,-1.026583339,-0.426342664,2.206224749,1.196250433,0.651010253,-0.384224377,-0.641672115,0.969460754,-0.299940983,-0.293384409,1.998957468,-0.369080422,0.75795153,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,0.643390169,0.314945998,-0.301279048,0.497588899,-0.973151362,-0.594225726,-0.737669897,-0.899980297,-0.521097531,-0.802839528,-0.3866193,-0.386030685,-0.551164483,0.448580142,-0.811173086,2.825249964,0.71540279,-0.829944076,-0.759488243,0.534404944,2.308134118,0.147404024,-0.558910617,-0.604985465,0.860080023,4.32934704,-0.437731742,-0.557755067,-0.341397629,0.037728624,0.273764833,-0.20125112,-0.384224377,0.618016,1.230167951,-0.299940983,-0.293384409,-0.334072344,2.597490517,-0.205891311,-0.171636676,-0.15896779,-0.146910632,2.127866991,-0.270247899,-0.220021539
1,0.526651041,-0.517171873,0.508422416,1.195518388,0.43098842,1.545217465,0.038791728,0.019613186,-0.59937311,0.254916205,1.199293488,-0.432530709,-0.844576106,-0.808355344,-0.386030685,1.043886772,-0.747546967,-0.019133351,0.736594976,0.425856767,0.524787315,0.153397437,-0.651193263,1.181839972,-0.684206917,-0.558910617,-1.021925143,0.239778859,0.373185099,1.037111953,-0.511198482,1.142029884,-0.101452868,0.072497484,-0.20125112,-0.991075267,-0.011828057,0.302578989,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.538967691,0.508422416,1.109248354,0.592859681,0.475378646,-0.143128849,-0.057119816,-0.599397504,0.350755748,0.026937581,-0.394420984,-0.523821811,-0.360565751,0.770257122,-0.551164483,-0.747546967,0.629498244,-0.024590923,0.012099588,2.49022288,1.067236027,2.378417557,0.834057673,1.646094808,0.633485189,-0.609324766,1.114388964,2.213232772,1.68477932,-0.064468675,0.507549253,0.320056982,0.422253633,3.639452185,-0.738220728,0.618016,0.811353399,-0.299940983,-0.293384409,4.33198728,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.841794438,0.508422416,0.068256608,0.722402098,-0.380792518,-1.908070119,-0.453573657,-0.614746526,-1.39310789,-1.892641618,-0.120572639,-0.898579807,-0.808355344,-0.386030685,-0.551164483,-0.747546967,-0.811173086,0.528913458,2.105025614,-0.480463441,-0.780868503,-1.045146143,0.111261282,-0.684206917,-0.558910617,-0.595579755,0.544204161,-0.264483353,1.115696661,-1.026583339,0.523790313,0.871316482,0.380511792,-0.20125112,0.854762856,1.247860058,1.193736574,-0.299940983,-0.293384409,-0.334072344,-0.369080422,2.685637213,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-0.256891033,0.508422416,0.373077396,0.196566916,-0.799972252,-0.104033046,-0.406254971,0.602363933,-0.708111645,-1.244552164,-0.459150551,-0.802215317,-0.360565751,0.19010604,1.043886772,-0.747546967,-0.811173086,0.782359595,1.541662872,1.193167157,0.1906385,0.089044966,0.545816278,0.103597102,0.633485189,1.013748209,0.550122406,1.814710769,-0.217170605,-1.026583339,-0.659602555,0.506855971,1.333586504,-0.20125112,0.589265592,0.618016,0.913669293,-0.299940983,-0.293384409,-0.334072344,2.597490517,-0.205891311,-0.171636676,-0.15896779,-0.146910632,2.127866991,-0.270247899,-0.220021539
1,0.526651041,0.806756632,0.508422416,1.411193474,0.346831917,-0.768619427,0.493430312,0.326057998,0.602370398,-1.485871337,-2.136779814,-0.686454333,-0.664153163,0.117457086,-0.386030685,-0.551164483,0.448580142,-0.811173086,0.36244328,0.964437703,0.838054378,0.187303076,-0.698860795,-1.178885653,-0.684206917,-0.558910617,2.607750491,0.627387064,-0.231929533,0.353840092,0.009731355,0.388328001,0.100054331,2.296726717,-0.20125112,1.84089555,0.618016,0.534719306,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.744189123,0.508422416,0.436342087,0.719507122,-0.361659051,0.246436787,-0.171914822,-0.596224627,0.514848144,-0.484771809,0.176715121,-0.76915638,-0.35524237,0.194120397,1.043886772,-0.747546967,-0.090837421,-1.090978139,-0.794157752,1.02753317,0.460457852,2.026668928,-0.31167349,0.891401123,1.825880996,-0.609324766,-1.142633627,-0.666996286,-0.486110983,0.915744586,0.981290965,0.847577207,-0.315767339,1.048743928,-0.458749922,0.618016,-0.361093304,-0.299940983,2.647362839,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,1.491712172,1.506485296,3.85278772,-2.033228368,-1.021397864,-0.700904411,0.175603003,-0.03711715,2.211414722,-0.051457646,-0.808355344,-0.386030685,-0.551164483,-0.747546967,-0.811173086,0.475513102,0.721336835,-0.150287756,-0.467791943,0.46192836,0.545816278,-0.684206917,-0.558910617,-1.021925143,0.64105305,-0.551633627,1.871045524,-1.026583339,0.683020784,0.079472066,-0.3616541,0.601680931,-0.384224377,-0.011828057,0.391024458,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.629064905,0.508422416,-0.07840245,0.244336246,-0.846933939,-0.579255182,-0.904227787,-0.394372136,0.007750992,0.535591626,0.675348031,-0.711234295,2.8411407,0.14344796,-0.551164483,-0.747546967,3.209803759,-0.568814392,1.470824433,-0.888578223,0.419672567,-0.700015679,2.041752554,3.170714489,0.633485189,2.158062903,-0.808171906,-0.930184919,-0.486110983,0.951555399,1.048766714,-0.40686765,0.449890576,-0.20125112,-1.115055552,1.877704115,1.737582852,-0.299940983,2.647362839,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,-0.181810021,0.508422416,0.272429022,-1.699466189,-0.202189299,0.13184223,-0.114217437,0.60748405,0.430823257,-0.317006224,0.647756534,-0.287116283,0.522714262,0.591556996,0.949943668,-0.747546967,1.125788889,-0.516660367,0.020927718,0.764333952,0.054675426,1.352583037,-0.386603354,1.663972833,0.633485189,0.115129381,-0.47470174,0.192155149,-0.243792292,-0.064468675,-0.346425984,0.320522772,0.751031238,-0.204558484,0.323768328,0.618016,-0.435823229,-0.299940983,-0.293384409,1.998957468,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,2.799768229,-0.220021539
1,0.526651041,0.518946088,0.508422416,0.390331402,-1.241551606,-0.559334845,-1.065877806,-0.508778787,0.857194058,0.30395119,0.834470562,0.908319082,-1.200307869,3.216372306,-0.386030685,-0.551164483,-0.747546967,2.48067234,-0.069537793,1.125541099,0.537930077,1.28447914,0.391686762,2.073347511,1.655181964,0.633485189,0.247685637,-0.234780125,1.024870109,0.027730166,1.027626209,-0.02187817,0.809307154,-0.6589071,-1.402361537,-1.067803539,1.247860058,1.512317516,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,-1.898790511,0.866821442,0.508422416,0.965464964,1.531929254,4.020951811,-1.757446746,-1.170523412,-0.704903536,-0.268087383,-0.046449179,0.930881058,-0.152278195,-0.808355344,-0.386030685,-0.551164483,-0.747546967,-0.811173086,0.454284267,0.69628138,0.264381512,-0.780868503,0.16698483,0.945577418,-0.684206917,-0.558910617,-1.021925143,0.995057188,-0.597334136,1.368401979,-0.533296947,1.423320635,0.079472066,-0.312873743,0.680763004,-0.313425106,0.618016,0.466270653,-0.299940983,-0.293384409,-0.334072344,2.597490517,-0.205891311,-0.171636676,-0.15896779,-0.146910632,2.127866991,-0.270247899,-0.220021539
1,0.526651041,0.128524827,0.508422416,0.102764622,0.762181949,-0.64370533,-0.157128066,0.670245091,0.857390649,0.382839058,0.164194404,-0.41468007,0.146496026,-0.298629668,0.771350967,-0.551164483,-0.747546967,-0.089619578,-0.09242494,-1.036632825,-0.888578223,1.117713072,-0.651193263,-0.625308776,-0.684206917,-0.558910617,-0.609324766,-0.522332462,-0.666996286,-0.469621588,1.269809295,-0.374883798,0.262879718,-0.677755332,-0.20125112,-0.950618539,-0.011828057,-0.300130549,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
1,0.526651041,0.764210726,0.508422416,0.186158988,0.025957725,0.869990916,-0.215167062,-1.387158502,-0.394587474,0.16591632,0.611870698,-0.454528969,-1.236174202,0.962022864,0.766242765,-0.551164483,-0.747546967,-0.176625298,-1.090978139,1.41645328,0.513230116,0.758105374,0.450857406,1.246158713,2.467009162,4.210672606,-0.609324766,-0.84567075,-0.930184919,-0.21310819,0.379901476,-0.666512327,0.436240844,-0.902980637,1.041715858,-1.041646171,1.247860058,1.25491444,-0.299940983,-0.293384409,-0.334072344,-0.369080422,-0.205891311,-0.171636676,-0.15896779,-0.146910632,-0.342082159,-0.270247899,-0.220021539
