target,acid_group,base_group,MaxEStateIndex,NumRadicalElectrons,BCUT2D_MWLOW,BCUT2D_CHGLO,HallKierAlpha,PEOE_VSA11,PEOE_VSA13,PEOE_VSA6,PEOE_VSA7,SMR_VSA4,SMR_VSA7,SMR_VSA9,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,EState_VSA5,EState_VSA6,EState_VSA8,VSA_EState10,VSA_EState6,VSA_EState8,NumAliphaticCarbocycles,MolLogP,fr_Al_COO,fr_Ar_COO,fr_Ar_NH,fr_Ndealkylation1,fr_allylic_oxid,fr_aryl_methyl,fr_bicyclic,fr_guanido,fr_imidazole,fr_ketone,fr_lactam,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_tetrazole,fr_thiazole,fr_unbrch_alkane,fr_urea
0,0.480384461,0.611745968,0.05394445,-0.137672629,1.592362957,1.271171757,0.282434496,0.309954977,0.613733331,-0.861586015,-1.129671776,0.361583906,-0.34276032,-0.388935704,-0.646247627,-0.962491466,-0.273438794,1.243239706,0.523774631,-0.711773851,-0.671364214,-0.428018196,-0.629659437,-0.360656589,-0.472443499,-0.498788155,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,0.939002369,-0.179202502,-0.214103731,2.189054191,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,-0.184772851,-0.137672629,0.374279238,1.515970241,0.134802817,-0.537414593,0.613733331,-0.861586015,-0.327133321,-0.656933693,0.291778172,0.98005684,0.797118671,-0.704669609,-0.273438794,1.237636726,-0.846901631,0.555218171,-0.475563548,-0.428018196,0.316373159,-0.135086401,-0.472443499,0.168987066,-0.386564919,-0.153292839,1.462539167,-0.408534479,-0.258318095,0.939002369,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,6.057896143,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,0.571052841,-0.137672629,-0.565186293,0.387235989,-0.102023001,-0.537414593,-0.436721958,-0.861586015,-0.495057051,-0.656933693,0.147714039,0.526507648,-0.646247627,-0.233210682,-0.273438794,-0.448472241,-0.28425564,-0.10618751,-0.031663084,-0.428018196,0.130589142,-0.030757031,0.364136293,-0.13720516,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,0.282192445,-0.214103731,-0.250488788,2.976122077,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,1.929204908,-0.231187647
0,0.480384461,0.611745968,1.179080529,-0.137672629,0.415592747,-0.294331665,0.073289618,0.340532778,-0.436721958,-0.861586015,-0.605623869,-0.656933693,-0.17292018,0.068785972,-0.186294219,-0.428324053,-0.273438794,1.203696339,-0.55952789,-0.483814256,-0.674666942,-0.428018196,-0.498024132,0.204589339,-0.472443499,0.156259568,-0.386564919,5.56963982,-0.252690013,1.129477678,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,2.894798856,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,-0.576706897,-0.137672629,0.518466198,1.859315276,0.608454453,-0.537414593,-0.436721958,1.469869353,-0.290053125,-0.242623744,-0.723235674,-0.388935704,-0.646247627,1.254817187,-0.273438794,-0.448472241,2.428464381,-0.711773851,-0.117753559,-0.428018196,-0.629659437,-0.038829519,-0.472443499,0.766813352,0.544516176,-0.153292839,-0.252690013,-0.408534479,1.443542296,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,3.388527489,-0.231187647
0,-2.081665999,-1.634665454,-1.881051329,-0.137672629,-0.38298,-0.686824702,-0.028207161,2.081009612,-0.436721958,-0.25924393,0.56290772,-0.656933693,1.352116373,3.272837703,-0.646247627,0.078755622,-0.273438794,-0.448472241,0.185101097,0.707723595,2.385245589,-0.428018196,2.234012536,-0.113489817,-0.472443499,0.141544488,-0.386564919,-0.153292839,-0.252690013,2.667489835,-0.258318095,-0.280339838,0.282192445,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,4.688346267,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,-0.219897472,-0.137672629,-0.475299228,-0.973486982,0.599227473,-0.059983966,-0.436721958,-0.632428638,-0.098358956,0.585996152,-0.73126556,-0.388935704,-0.646247627,-0.351244605,-0.273438794,-0.448472241,-0.846901631,-0.014412937,-0.449413982,-0.428018196,-0.887983084,0.124383514,0.364136293,-0.670975515,-0.386564919,-0.153292839,-0.252690013,2.667489835,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,0.665091811,-0.137672629,0.162944687,0.491917536,-0.652566136,-0.537414593,1.795668862,1.347001629,0.294328655,-0.656933693,2.156209218,1.393088854,-0.098804679,-0.224245977,-0.273438794,2.943517378,-0.846901631,0.499398831,-0.266688099,-0.428018196,3.64982876,-0.064260785,-0.472443499,1.021610893,-0.386564919,-0.153292839,1.462539167,-0.408534479,-0.258318095,0.939002369,0.743587391,-0.214103731,2.189054191,-0.373884683,-0.277350098,-0.151099471,2.099936015,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,-2.081665999,0.611745968,0.607865009,-0.137672629,0.733235392,0.995489974,0.045608678,-0.105229528,0.679473452,-0.861586015,-0.472634252,-0.656933693,0.167371548,0.063840123,-0.186294219,-0.196080302,-0.273438794,0.41336263,0.517721297,0.213546658,-0.671364214,-0.428018196,-0.105445032,-0.101196338,-0.472443499,0.1963076,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,0.743587391,-0.214103731,2.189054191,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,-1.634665454,0.16853779,-0.137672629,0.418269029,0.600144687,0.703799912,0.408170008,-0.436721958,-0.861586015,-1.129671776,-0.656933693,-1.031198076,-0.388935704,-0.646247627,-0.962491466,-0.273438794,-0.448472241,-0.846901631,-0.711773851,-0.867164881,-0.428018196,-0.629659437,-0.407044571,-0.472443499,-0.531652997,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,-0.609773639,-0.137672629,0.323282661,0.624487056,0.248602236,-0.537414593,-0.436721958,-0.058463235,0.316110019,-0.656933693,0.480677397,0.526507648,-0.646247627,-0.409291183,-0.273438794,-0.448472241,-0.846901631,1.104985172,-0.658289432,-0.428018196,1.172227291,-0.045984385,-0.472443499,0.297133795,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,0.084871093,-0.137672629,-1.881834751,-1.798754322,0.408536554,0.335393476,-0.436721958,-0.44305996,0.653714583,-0.229310822,-0.133779617,0.526507648,-0.178333286,0.027605703,-0.273438794,-0.448472241,0.006620144,-0.408980681,-0.416206761,-0.428018196,-0.104678369,0.342386737,2.037295877,0.325116857,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,-0.731242604,-0.137672629,-1.722874034,-1.51822603,0.562319553,-0.537414593,-0.436721958,-0.235780915,0.660586094,-0.229310822,-0.288005449,0.068785972,-0.178333286,0.027605703,-0.273438794,-0.448472241,1.759170937,-0.711773851,0.078854825,-0.428018196,0.276870121,-0.195858631,1.200716085,0.424129819,-0.386564919,-0.153292839,-0.252690013,1.129477678,-0.258318095,-0.280339838,-0.179202502,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,-2.081665999,0.611745968,0.497336271,-0.137672629,-1.14256898,-0.332008338,0.282434496,-0.537414593,-0.436721958,1.375378311,-0.121034211,-0.656933693,0.788150536,-0.388935704,-0.646247627,-0.096410983,-0.273438794,-0.448472241,-0.846901631,-0.711773851,1.104382651,-0.428018196,2.117862698,0.108036554,-0.472443499,0.635371421,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,1.301118697,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,-1.376993119,-0.137672629,1.620846996,2.475097205,0.451595794,-0.067056828,-0.436721958,-0.690945568,-0.971018095,0.224872535,-0.268647152,-0.388935704,-0.646247627,-0.83208642,-0.273438794,-0.448472241,-0.558704423,-0.711773851,-0.664617461,-0.428018196,0.119596857,-0.322362911,-0.472443499,-0.057283444,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,0.939002369,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,6.618156843,-0.337295422,-0.118760796,-0.254981332,2.894798856,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,-2.081665999,0.611745968,0.414061218,-0.137672629,-0.405924673,-0.953509605,0.100970557,-0.537414593,-0.436721958,-0.030086553,-0.022749181,-0.656933693,0.003182067,-0.388935704,-0.646247627,-0.204191896,-0.273438794,-0.448472241,-0.412671782,-0.35689949,-0.265040668,-0.428018196,0.675124233,0.47129182,-0.472443499,0.128346246,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,0.939002369,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,2.099936015,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,6.027713773,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,0.302499339,-0.137672629,0.461609894,1.80137105,-0.065115081,-0.101010559,3.387033972,-0.861586015,-0.177749688,-0.296186762,0.176510852,0.068785972,-0.646247627,-0.594862839,-0.273438794,1.203696339,-0.28425564,-0.711773851,-0.475232516,-0.428018196,0.261555186,-0.322362911,-0.472443499,0.180668469,-0.386564919,-0.153292839,1.462539167,-0.408534479,-0.258318095,-0.280339838,0.282192445,-0.214103731,-0.250488788,1.301118697,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,-0.500149172,-0.137672629,0.04286646,1.121755158,0.550016913,-0.537414593,-0.436721958,-0.076064217,-0.495698486,-0.242623744,-0.147974534,-0.388935704,-0.646247627,-0.552487248,2.141764248,-0.448472241,-0.846901631,-0.10618751,-0.867164881,1.382534453,0.30941866,-0.288381701,-0.472443499,0.210830896,0.544516176,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,-0.273220978,-0.137672629,-0.45320236,-0.953290104,0.433141834,2.32716917,-0.436721958,-0.861586015,2.02429518,3.90047574,-1.031198076,-0.388935704,-0.646247627,1.153836524,-0.273438794,-0.448472241,-0.846901631,1.380308891,-0.031663084,-0.428018196,-1.535146838,0.58057279,2.037295877,-2.012017961,-0.386564919,-0.153292839,-0.252690013,5.74351415,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,1.222522435,-0.137672629,0.161594058,0.052732767,-2.461054199,-0.085067728,-0.436721958,1.202974299,1.103759106,0.599309075,2.012392431,0.068785972,0.249365524,0.896674421,-0.273438794,2.855864919,1.086418034,3.020357817,2.004792277,-0.428018196,0.395114476,-0.075418461,-0.472443499,-0.476476676,-0.386564919,-0.153292839,4.892997527,-0.408534479,-0.258318095,-0.280339838,0.282192445,2.450298251,2.189054191,-0.373884683,-0.277350098,-0.151099471,4.537167451,-0.118760796,1.104919107,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,0.105051681,-0.231187647
0,-2.081665999,0.611745968,-2.079605853,-0.137672629,-1.100823171,-0.841370663,0.436217494,-0.537414593,-0.436721958,-0.235780915,0.497777683,-0.656933693,0.145032189,0.068785972,-0.646247627,0.308981289,-0.273438794,-0.448472241,0.834365843,0.208958346,0.029718611,0.126462197,0.483515091,-0.042237375,0.364136293,0.705215747,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,2.894798856,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,0.105051681,-0.231187647
0,0.480384461,0.611745968,1.305904077,-0.137672629,-0.029217052,0.390342442,0.073289618,0.340532778,-0.436721958,-0.861586015,0.026612803,-0.229310822,-0.17292018,0.068785972,0.281620123,0.001316064,-0.273438794,1.203696339,0.051506368,-0.483814256,-0.658289432,-0.428018196,-0.41560796,-0.073612918,0.364136293,0.300359257,-0.386564919,5.56963982,-0.252690013,-0.408534479,-0.258318095,-0.280339838,0.282192445,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,2.894798856,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,-2.081665999,0.611745968,-2.300275668,-0.137672629,4.278969424,0.388807956,1.039046849,-0.537414593,-0.436721958,-0.861586015,-0.820887101,-0.656933693,-1.031198076,-0.388935704,-0.646247627,-0.962491466,-0.273438794,-0.448472241,0.974145916,-0.711773851,-0.316718727,1.392760327,-0.629659437,0.327223202,-0.472443499,-0.085440855,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,0.240444755,-0.137672629,-1.750508148,-1.429893783,0.399309575,1.237666074,-0.436721958,-0.66080532,0.188507751,-0.229310822,-0.441742018,0.526507648,-0.178333286,-0.266499716,-0.273438794,-0.448472241,-0.588900949,-0.408980681,-0.397791979,-0.428018196,-0.065998973,-0.218251688,1.200716085,0.171305912,-0.386564919,-0.153292839,-0.252690013,1.129477678,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,1.301118697,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,0.628057812,-0.137672629,-0.144135004,-0.359489359,-0.003601882,-0.085067728,-0.436721958,-0.001709871,0.32364345,0.612621998,-0.428996908,-0.388935704,0.717279865,0.070277625,-0.273438794,-0.448472241,-0.33834918,-0.408980681,0.008104378,-0.428018196,-0.241379499,0.217082417,-0.472443499,0.046170195,0.544516176,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.179202502,2.450298251,-0.250488788,-0.373884683,-0.277350098,-0.151099471,2.099936015,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,5.567764363,-0.165900379,-0.174477592,0.105051681,-0.231187647
0,-2.081665999,0.611745968,-0.291541769,-0.137672629,0.959889667,1.611305473,0.599227473,-0.537414593,-0.436721958,0.00510797,-0.961748046,-0.242623744,-1.031198076,-0.388935704,-0.646247627,0.078395511,-0.273438794,-0.448472241,-0.251380538,-0.711773851,-0.595158821,-0.428018196,-0.629659437,-0.052324852,-0.472443499,0.134274122,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,1.301118697,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,0.834712972,-0.231187647
0,0.480384461,0.611745968,0.54866596,-0.137672629,0.686341817,-0.258111607,0.340872035,-0.537414593,-0.436721958,-0.070737362,0.002685357,-0.656933693,0.185949368,-0.388935704,-0.646247627,-0.688021946,-0.273438794,-0.448472241,0.261192513,-0.408980681,-0.482169004,0.05538285,0.952734322,0.330976893,-0.472443499,0.638178444,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,0.282192445,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,2.099936015,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,0.106418311,-0.137672629,0.766512152,0.763443283,0.426990514,-0.537414593,0.679473452,-0.019310853,-0.628688102,-0.656933693,-0.455447673,0.068785972,-0.646247627,-0.408126443,2.141764248,-0.448472241,-0.235867373,-0.408980681,0.078220626,1.455283955,-0.220825614,0.455285955,-0.472443499,0.236181283,-0.386564919,-0.153292839,-0.252690013,1.129477678,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,0.394296907,-0.137672629,-0.101258179,-0.697851978,0.84835593,-0.537414593,-0.436721958,-0.419916435,-0.110051995,-0.229310822,-1.031198076,-0.388935704,-0.178333286,-0.204191896,-0.273438794,-0.448472241,-0.301453479,-0.05393952,-0.386283372,1.962144872,-0.753293986,0.169711037,-0.472443499,-0.045026689,-0.386564919,-0.153292839,-0.252690013,1.129477678,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,1.431922922,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,-0.70450164,-0.137672629,-1.726868126,-1.551696859,0.482352394,-0.537414593,-0.436721958,-0.03468073,0.476268348,-0.229310822,0.032702062,0.068785972,-0.178333286,0.027605703,-0.273438794,-0.448472241,1.46141039,-0.711773851,0.299142674,-0.428018196,0.269084213,0.315644835,1.200716085,0.521102895,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.179202502,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,-0.228729031,-0.137672629,0.334169825,0.775787611,0.147105457,-0.537414593,0.679473452,0.343098154,-0.00443861,-0.242623744,0.621668856,0.068785972,-0.646247627,-0.025014892,-0.273438794,-0.448472241,-0.026254958,-0.408980681,0.090363431,-0.428018196,1.341254097,-0.070000393,-0.472443499,0.259369739,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,0.939002369,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,1.104919107,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,-0.342894255,-0.137672629,2.749859054,0.155499328,0.713026892,-0.537414593,0.523782987,-0.861586015,-1.129671776,-0.656933693,-0.556761994,-0.388935704,-0.646247627,-0.962491466,-0.273438794,-0.448472241,-0.27215415,-0.711773851,-0.671364214,-0.428018196,-0.629659437,-0.421695354,-0.472443499,-0.307404938,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,2.189054191,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,-1.634665454,-0.174130783,-0.137672629,0.7660532,0.799390166,0.820674991,-0.537414593,-0.436721958,-0.861586015,0.642785157,-0.656933693,-0.618775181,-0.388935704,0.200609084,-0.408126443,-0.273438794,-0.448472241,-0.20473591,-0.711773851,-0.449413982,1.381231698,-0.629659437,-0.044969347,-0.472443499,0.430232045,-0.386564919,5.56963982,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,-2.081665999,0.611745968,-3.555200949,-0.137672629,-0.075862258,1.052297767,0.303964115,-0.537414593,-0.436721958,0.945759729,0.470492021,-0.656933693,0.916641516,-0.388935704,-0.646247627,-0.305771512,-0.273438794,0.396045011,0.443549431,-0.711773851,2.02437283,-0.428018196,1.72046361,-0.209086112,0.364136293,0.613856718,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,2.158344575,0.282192445,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,-1.634665454,-0.501196104,-0.137672629,1.333187625,1.819694016,0.411612214,-0.537414593,-0.436721958,-0.861586015,-0.495057051,-0.656933693,-0.416251799,0.068785972,-0.646247627,-0.803920745,-0.273438794,-0.448472241,0.036827221,-0.10618751,-0.658289432,-0.428018196,0.205849248,-0.173138639,-0.472443499,0.122540415,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,1.134822526,-0.137672629,0.177999878,0.035737108,-2.491810798,-0.085067728,-0.436721958,2.390057486,2.038645743,1.013619024,2.587661569,0.068785972,0.249365524,1.210827628,2.141764248,1.183924656,1.72253301,1.796160076,1.626265727,1.543198057,1.148583628,0.21781811,-0.472443499,-0.201179145,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.179202502,2.450298251,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,2.464819547,2.894798856,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,0.469882327,3.340262896
0,0.480384461,-1.634665454,0.437198107,-0.137672629,0.437621703,0.174031466,0.746859151,-0.537414593,1.795668862,-0.861586015,0.642785157,-0.656933693,-0.477783721,-0.388935704,0.200609084,-0.329473583,-0.273438794,-0.448472241,-0.525818771,0.415813923,-0.449413982,1.302825802,-0.629659437,-0.469007522,-0.472443499,-0.39668921,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,0.046511356,-0.137672629,0.794977851,0.833562855,0.082516597,-0.101010559,-0.436721958,0.18242565,-0.327133321,-0.28559581,0.185949368,0.526507648,-0.646247627,-0.272591745,-0.273438794,-0.448472241,-0.565578635,0.802192001,-0.658289432,-0.428018196,0.817563753,-0.0583588,-0.472443499,0.416475885,-0.386564919,5.56963982,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,2.099936015,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,5.567764363,-0.165900379,-0.174477592,0.105051681,-0.231187647
0,0.480384461,0.611745968,-0.933998796,-0.137672629,0.615940125,1.375038539,0.528487293,-0.537414593,-0.436721958,-0.861586015,-0.948595296,-0.656933693,-0.447873941,0.068785972,-0.098804679,-0.577252798,-0.273438794,-0.448472241,-0.55952789,-0.366186399,-0.671364214,-0.428018196,-0.629659437,-0.205828005,-0.472443499,-0.098949438,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,0.939002369,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,2.894798856,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
0,0.480384461,0.611745968,0.307937659,-0.137672629,-0.482267991,-0.972594738,0.411612214,-0.059983966,-0.436721958,-0.861586015,0.069564774,0.585996152,-0.73126556,-0.388935704,-0.646247627,-0.362762617,-0.273438794,-0.448472241,-0.525818771,-0.360000389,-0.240538533,-0.428018196,-1.043116269,-0.107013714,0.364136293,-1.047639725,-0.386564919,-0.153292839,-0.252690013,1.129477678,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,0.105051681,-0.231187647
