target,acid_group,acid_pka,base_group,MinEStateIndex,qed,MaxPartialCharge,MinAbsPartialCharge,BCUT2D_MWLOW,BCUT2D_CHGLO,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA7,SlogP_VSA8,EState_VSA4,EState_VSA8,VSA_EState5,VSA_EState6,VSA_EState8,VSA_EState9,NumAliphaticCarbocycles,NumAromaticCarbocycles,MolLogP,fr_Ndealkylation1,fr_Ndealkylation2,fr_lactam,fr_lactone,fr_piperdine
1,0.477803118,-0.388284132,0.575335079,0.701358427,1.304668758,-0.204427941,-0.158414676,0.321333954,1.472850543,0.597886144,-0.311367483,-0.436257027,0.237438243,-0.305225864,1.24761752,-0.138983571,-0.487906025,0.281493578,0.334655945,-0.096475255,-0.076314713,-0.440078758,-0.828710047,0.208119658,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.127401913,0.575335079,-0.697738498,-0.114575279,-0.224638392,-0.224617814,-1.570058667,-1.076126425,0.661879685,-0.311367483,-0.436257027,-0.329564207,0.200509528,-0.456546637,-0.63676792,-0.86991259,-0.410509752,-0.33197149,-0.274237492,1.235262868,2.173031379,-0.021140562,-0.027947875,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.48937927,0.575335079,0.57221671,-1.081348034,-0.335062167,-0.586331691,-0.638087377,0.349696535,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.468692829,-0.456546637,-0.891055065,-0.054881729,0.084326333,0.150602548,0.002553834,-0.076314713,0.430957955,0.786428922,-0.081716612,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,-1.738117554,0.764985273,-1.515092906,-0.124696674,0.102760108,-0.444225284,-0.854019772,-0.424660713,0.037677815,-0.436257027,-0.329564207,1.042569987,-0.456546637,1.751958159,0.600206317,0.897098672,1.567739435,0.121423756,3.956885283,-0.440078758,2.401567891,1.431366692,3.056962398,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.63315902,0.575335079,0.116144706,1.453380405,-0.054688858,0.332083893,-0.090733263,0.352787631,-0.424660713,-0.136844834,0.315819249,-0.329564207,0.039131689,1.213313692,0.842504777,-0.666154875,0.168471125,-0.390506607,-0.03812483,0.209280127,0.430957955,-0.021140562,0.332474305,-0.434097799,-0.354801638,-0.302371578,-0.166346092,1.887517829
1,0.477803118,-1.516056551,-1.738117554,0.281954516,1.123427959,-0.081243351,0.24509965,-0.047414595,-0.701910659,0.661879685,-0.136844834,-0.043673856,-0.329564207,-0.12895523,1.19333029,-0.40941112,-0.666154875,0.138640403,0.638537488,0.302644273,-0.076314713,-0.440078758,0.786428922,0.351172887,-0.434097799,-0.354801638,3.307189139,-0.166346092,-0.271260047
1,0.477803118,0.007110182,0.575335079,0.37270913,1.203220696,-0.404277519,-0.813059613,-1.978772952,-1.864878542,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.507704892,-0.456546637,0.781685422,-0.682131114,0.431980096,-0.104432332,-0.075585005,-0.076314713,2.173031379,-0.021140562,0.223022412,-0.434097799,1.83123426,-0.302371578,-0.166346092,1.887517829
1,0.477803118,0.018342975,0.575335079,0.436792625,1.433509559,-0.403539868,-0.810643297,-1.982703622,-1.825486661,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.649589924,-0.456546637,1.605022086,-0.430003561,0.454908502,-0.082473394,0.356740652,-0.076314713,2.173031379,-0.021140562,0.355909421,-0.434097799,1.83123426,-0.302371578,-0.166346092,1.887517829
1,0.477803118,-0.055793459,0.575335079,0.300727126,1.389942235,-0.387045399,-0.756612556,-1.964069969,-1.768289102,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.299981499,-0.456546637,0.191678364,-0.430003561,0.337443424,-0.141420696,0.25405723,-0.076314713,1.301994667,-0.021140562,0.156034288,-0.434097799,1.83123426,-0.302371578,-0.166346092,1.887517829
1,-2.092912251,1.049513373,-1.738117554,0.942877362,-0.524933192,-0.124740933,0.102615129,-1.831538322,-1.264837268,-0.424660713,-0.136844834,-0.436257027,-0.329564207,0.978612976,-0.456546637,1.360610052,-0.339229512,0.626942965,-0.602564147,0.185591392,-0.076314713,3.044068092,-0.828710047,1.126330603,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,-1.738117554,0.894673908,0.656276104,-0.124066913,0.104823009,-1.831539582,-1.264817699,-0.424660713,-0.136844834,-0.436257027,-0.329564207,1.120252252,-0.456546637,1.360610052,-0.139602746,0.608849577,0.735906013,-0.038261351,-0.076314713,3.044068092,-0.021140562,0.877472778,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,-1.738117554,0.693250871,1.074824504,0.09176272,0.784231597,1.145192518,0.425744375,-0.424660713,-0.133221393,-0.043673856,-0.329564207,-0.77757872,-0.456546637,-0.63676792,-0.059639145,0.342225745,0.387589347,-0.274237492,1.760164647,-0.440078758,-0.021140562,0.262036929,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.820364396,0.575335079,0.128831072,-0.94804896,-0.305432224,-0.489273232,-0.546290962,-1.004299284,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.082523268,-0.456546637,-0.891055065,-0.46239716,0.342082039,-0.858481452,0.149812721,0.240730813,0.430957955,-0.828710047,-0.58697441,3.056962398,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,0.377181227,-0.371790702,-0.063510452,0.303187101,-0.67522718,0.046662521,0.621451853,0.037677815,0.348909314,-0.329564207,-0.271218917,-0.456546637,-0.642309133,-0.666154875,0.057745117,1.474367731,0.192932262,0.538181617,-0.440078758,0.786428922,0.548225903,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.049794795,0.575335079,0.427459818,0.161794766,-0.420331987,-0.865649046,0.552034318,1.306675172,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.635939445,-0.456546637,-0.891055065,-0.86991259,0.233238494,-0.064675427,-0.265613394,-0.076314713,-0.440078758,-0.021140562,-0.043906859,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.640639707,0.575335079,-0.105926099,-1.431399611,-0.244581452,-0.289945066,0.163736691,0.092890895,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.665927491,1.213313692,0.810374449,0.747394699,-0.354977643,1.313157223,-0.054879772,0.321493825,-0.440078758,1.593998407,-0.191663614,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.487873722,0.575335079,-0.387114284,0.069234035,-0.058164737,0.320697999,-0.786521094,-0.487675936,-0.424660713,0.037677815,-0.043673856,-0.329564207,1.16035379,-0.456546637,1.052917071,-0.449277024,0.274662902,-0.077219721,0.239191546,0.457172171,0.430957955,-0.021140562,0.367164878,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.122908795,0.575335079,-0.716582505,-0.555508435,-0.224638392,-0.224617814,-1.573064247,-1.078850557,0.661879685,-0.311367483,-0.436257027,-0.329564207,0.183926206,-0.456546637,-0.63676792,0.129869743,-0.411747508,-0.495785006,0.432654544,1.251973561,2.173031379,-0.021140562,0.159483541,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.495837523,0.575335079,-0.557826644,-1.40352555,-0.07518195,0.264954913,-0.494787106,-0.984537069,-0.424660713,-0.136844834,-0.043673856,-0.329564207,2.802521393,2.951781678,2.025035932,0.760149131,-1.428213603,1.301794837,0.618841989,0.208830906,-0.440078758,4.824276344,0.683126352,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,0.923037565,1.358927014,-0.518807325,-1.188223564,0.034475239,0.524068751,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.1264244,-0.456546637,-0.303035821,1.983265943,0.281493578,1.87372509,0.099085206,0.721349659,-0.440078758,0.786428922,0.545720656,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.511563434,-1.738117554,0.275442849,1.206821988,-0.081243351,0.24509965,-0.039862455,-0.696593757,0.661879685,-0.136844834,-0.043673856,-0.329564207,-0.55765271,1.267600923,-0.642309133,-0.468533717,0.117626654,0.375700065,0.239825867,-0.076314713,-0.440078758,-0.021140562,0.254052486,-0.434097799,-0.354801638,3.307189139,-0.166346092,-0.271260047
1,0.477803118,-0.055793459,0.575335079,0.329835241,1.159229093,-0.387045399,-0.756612556,-1.960348658,-1.739820227,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.046066582,-0.456546637,0.18613715,-0.682131114,0.340892842,-0.133988264,-0.192640155,0.318761396,1.301994667,-0.021140562,0.06424125,1.311432299,1.83123426,-0.302371578,-0.166346092,1.887517829
1,-2.092912251,1.049513373,-1.738117554,0.854648875,-0.476716563,-0.130568652,0.083525335,-2.149807177,-1.807561424,-0.424660713,0.037677815,-0.436257027,-0.329564207,1.45218479,-0.456546637,0.061497446,0.200952785,0.548289467,-0.491517792,1.037351972,0.878415807,3.044068092,-0.828710047,0.949709047,3.056962398,4.017270158,-0.302371578,-0.166346092,4.046295706
1,0.477803118,-0.179354182,0.575335079,-0.879091056,0.918518164,0.037608181,0.634420231,1.307550316,1.16777054,-0.424660713,-0.118069046,-0.028162144,0.616626365,-0.77757872,1.233297095,-0.891055065,-0.115369783,0.377627296,0.169959523,-0.562061635,0.195475133,-0.440078758,-0.021140562,0.417269816,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.582229184,0.575335079,0.044952772,-1.378223975,0.077433695,0.764876203,0.118576038,-0.041990685,-0.424660713,-0.133221393,-0.043673856,-0.329564207,0.742083702,1.213313692,-0.15483149,0.543636983,-0.116895821,3.807355124,-0.213411133,-0.076314713,-0.440078758,3.209137375,0.49718026,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.89450083,0.575335079,0.951567181,-0.474384021,-0.490055517,-1.094041603,0.868333005,1.279554451,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.639479847,-0.456546637,0.484313291,-0.86991259,0.459849412,1.288934296,-0.147004808,-0.076314713,-0.440078758,0.786428922,0.417028863,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,-1.738117554,1.75628225,0.244091206,-0.577050937,-1.379011486,0.854638533,0.025695846,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.59606372,-0.456546637,-0.891055065,-0.329730293,0.281493578,-0.602564147,0.575367094,0.874198056,-0.440078758,-0.828710047,0.376538924,-0.434097799,4.017270158,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.110451877,0.575335079,0.575760399,0.70900738,-0.50366555,-1.138623827,0.573446186,1.224973809,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.456513569,-0.456546637,-0.642309133,-0.666154875,0.300878154,0.266920128,-0.225996505,0.265656849,-0.440078758,-0.021140562,0.04770464,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,0.840466872,-0.250152883,-0.13091212,0.082400243,-2.145998205,-1.789132072,-0.424660713,0.037677815,-0.436257027,-0.329564207,0.798316934,-0.456546637,2.712028995,1.116698034,0.529970436,-0.516537326,1.430862223,1.732211441,3.044068092,-0.828710047,0.540914807,3.056962398,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.51830311,-1.738117554,0.140556085,-0.314472645,-0.081243351,0.24509965,-0.043322839,-0.72518486,-0.424660713,0.38489752,0.348909314,-0.329564207,-0.416013434,-0.456546637,-0.671976564,-0.46239716,-0.154971796,-0.063222707,0.284922371,-0.076314713,-0.440078758,-0.021140562,-0.098401755,1.311432299,-0.354801638,3.307189139,-0.166346092,-0.271260047
1,0.477803118,0.757460755,0.575335079,0.019515887,-1.268686497,-0.238093628,-0.268692975,-0.553407752,-1.003411451,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.080943696,-0.456546637,-0.891055065,-0.258639445,0.263496868,-1.012169537,-0.069828754,0.227007153,0.430957955,-0.828710047,-0.943518243,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.201819768,0.575335079,1.448093327,-0.641575402,-0.282723698,-0.414887176,1.59438087,2.427235769,-0.424660713,-0.311367483,-0.062296748,-0.329564207,-0.932021667,-0.456546637,-0.636475435,-0.672327859,0.281493578,0.139712658,-0.274237492,0.288083411,-0.440078758,-0.828710047,-0.006064098,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.627160356,-1.738117554,-0.069021593,1.017096245,-0.130737487,0.082972284,-2.078134726,-1.606109833,-0.424660713,-0.136844834,-0.436257027,-0.329564207,0.341574198,-0.456546637,-0.0677184,-0.604571051,0.192909935,-0.602564147,0.19899676,-0.076314713,3.044068092,-0.828710047,0.292519083,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.629406914,-1.738117554,-0.082092502,0.731652397,-0.123386656,0.107051316,-2.07814358,-1.606243788,-0.424660713,-0.136844834,-0.436257027,-0.329564207,0.479433822,-0.456546637,-0.0677184,-0.604571051,0.202609759,-0.602564147,0.648628971,-0.076314713,3.044068092,-0.828710047,0.526259608,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,1.02255467,0.575335079,0.821859763,1.381466782,-0.253981945,-0.320738151,0.824630649,0.946810054,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.107751953,-0.456546637,0.191678364,-0.19705562,0.283234387,0.398983691,0.396834668,-0.076314713,-0.440078758,-0.021140562,0.324407344,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.973130381,0.575335079,0.888782818,1.128782867,-0.233856505,-0.25481348,0.84953876,0.756580997,0.661879685,-0.311367483,-0.436257027,-0.329564207,-0.135448418,-0.456546637,-0.013192717,0.052309679,0.27680135,0.308812077,0.4947264,-0.076314713,-0.440078758,-0.021140562,0.162470693,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.991102849,0.575335079,0.735132945,0.652238536,-0.06077937,0.312133274,0.921340892,0.785050303,-0.424660713,-0.136844834,-0.043673856,-0.329564207,-0.135448418,-0.456546637,-0.013192717,-0.151448036,0.250321439,0.281918856,0.44578283,-0.076314713,-0.440078758,-0.021140562,0.232941077,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,1.412696282,1.291438658,-0.620693326,-1.52197035,0.844916786,-0.23584668,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.195265162,-0.456546637,0.205831631,1.358427902,0.281493578,1.355571915,0.408021026,0.350444581,-0.440078758,0.786428922,0.697154414,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,1.568879199,1.491967574,-0.623671911,-1.531727267,0.872984782,-0.103423469,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.220248092,-0.456546637,-0.305813499,1.905705879,0.281493578,1.680407659,-0.059283935,0.747916379,-0.440078758,0.786428922,0.641174194,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,1.222860962,1.504267413,-0.623562905,-1.531370196,0.792483723,-0.271060054,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.066429557,-0.456546637,-0.598434282,2.171047419,0.281493578,1.739927744,0.048236534,0.750685962,-0.440078758,0.786428922,0.640910136,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,-1.738117554,0.644564881,0.436721329,-0.100116177,0.183278153,-0.350696233,-0.627906384,-0.424660713,-0.136844834,-0.436257027,-0.329564207,-0.072496184,-0.456546637,0.613626774,0.461544715,0.365986972,1.538996042,0.718058745,0.353488058,-0.440078758,0.786428922,0.72200884,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,1.036804864,1.113005542,-0.410537817,-0.833566396,0.418868109,-0.289854173,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.066429557,-0.456546637,-0.095401205,1.706079114,0.302311365,1.366902663,0.221625357,0.736899176,-0.440078758,0.786428922,0.73872699,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.955157912,0.575335079,0.69023478,0.488260867,-0.053207244,0.3369372,0.790714628,0.748105115,-0.424660713,-0.136844834,-0.043673856,-0.329564207,-0.280867346,-0.456546637,0.273886853,-0.151448036,0.294532321,0.052912922,0.683836512,-0.076314713,-0.440078758,-0.021140562,0.363121495,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.997842525,0.575335079,0.609488462,1.524240293,-0.481124664,-1.064786911,0.603634537,0.866538264,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.7948944,1.19333029,-0.152346297,0.329496509,0.368455267,1.288033,0.213665538,-0.076314713,-0.440078758,0.786428922,0.366636763,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,0.689062953,0.613313042,0.092191937,0.743883653,1.971715551,1.262360713,-0.424660713,-0.133221393,0.330286422,-0.329564207,-0.932021667,-0.456546637,-0.891055065,-0.86991259,0.339229592,-0.136165967,-0.274237492,0.919982804,-0.440078758,-0.828710047,0.035574492,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.07450694,0.575335079,0.739852773,0.585008533,-0.450464646,-0.964354246,0.568128117,1.33261558,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.910193978,-0.456546637,-0.891055065,-0.678909308,0.277477458,-0.602564147,-0.163622949,-0.076314713,-0.440078758,-0.828710047,-0.045504407,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.795652251,0.575335079,0.606531021,1.673874868,-0.496339884,-1.114627231,-0.949859456,-1.103820364,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.467829168,1.213313692,0.974554469,-0.006146188,0.494059408,0.441372623,0.323771688,0.244732847,-0.440078758,-0.021140562,0.464948724,-0.434097799,-0.354801638,-0.302371578,-0.166346092,6.205073583
1,-2.092912251,1.049513373,0.575335079,0.845835993,-0.924533364,-0.124841678,0.102285119,-2.146282715,-1.777415972,-0.424660713,0.037677815,-0.436257027,-0.329564207,1.940117902,-0.456546637,1.048485536,0.333533608,0.544139705,-0.506513651,1.557775128,-0.076314713,3.044068092,-0.828710047,1.08201843,-0.434097799,4.017270158,-0.302371578,-0.166346092,4.046295706
1,-2.092912251,1.049513373,0.575335079,0.278827083,0.927980524,-0.072529271,0.27364426,-0.508730674,-0.866776044,-0.424660713,0.037677815,-0.043673856,-0.329564207,-0.450644793,-0.456546637,-0.891055065,-0.500598154,0.199333205,0.609814334,0.073851393,0.450097927,-0.440078758,-0.021140562,0.271377968,-0.434097799,1.83123426,-0.302371578,-0.166346092,1.887517829
1,-2.092912251,1.049513373,0.575335079,0.743000679,0.534398755,-0.125689888,0.099506646,0.307399944,0.960356985,-0.424660713,-0.136844834,-0.028162144,-0.329564207,0.025487715,0.414516933,0.836902679,0.76257983,0.340811164,0.919564174,-0.075247629,0.194055904,-0.440078758,-0.021140562,0.631687923,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.092479408,0.575335079,0.534967951,0.853976375,-0.504364435,-1.140913157,0.269254125,0.585774679,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.320945527,-0.456546637,0.18613715,-0.666154875,0.330208981,1.182537606,-0.01189992,-0.076314713,-0.440078758,0.786428922,0.329421138,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,1.027047787,0.575335079,0.787522638,-0.388755025,-0.130568649,0.083525348,-2.144943557,-1.765749445,-0.424660713,-0.136844834,-0.436257027,-0.329564207,0.789538672,-0.456546637,1.639282459,0.333533608,0.550299139,-0.515555507,1.472656765,-0.076314713,3.044068092,-0.828710047,0.668652692,-0.434097799,1.83123426,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,1.045020256,0.575335079,-2.110678577,0.324366417,0.095213391,0.533280677,-0.855728379,-0.868408816,-0.424660713,0.049781403,-0.436257027,2.509007508,0.326814303,-0.456546637,-0.642309133,-0.46239716,0.280895193,0.823738596,-0.082349708,-0.076314713,-0.440078758,0.786428922,0.88683032,-0.434097799,-0.354801638,-0.302371578,-0.166346092,1.887517829
1,0.477803118,1.027047787,0.575335079,0.943157802,1.798501219,-0.2529519,-0.317364043,0.15415054,-0.1918286,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.37300051,-0.456546637,1.307204217,-0.21303186,0.298710424,0.207386542,0.548251276,-0.076314713,-0.440078758,-0.021140562,0.51994533,-0.434097799,1.83123426,-0.302371578,-0.166346092,1.887517829
1,0.477803118,0.645132825,0.575335079,0.056976313,-1.525799815,-0.248234437,-0.301911104,0.197214761,0.199407925,-0.424660713,-0.311367483,-0.028162144,-0.329564207,0.181395375,1.213313692,0.561628517,1.715811387,-0.561941842,0.074991614,-0.003799823,0.313170274,-0.440078758,0.786428922,-0.582798998,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.108205319,0.575335079,-1.356835065,0.463996282,-0.181972624,-0.084858055,0.739026399,-0.024637424,0.597886144,-0.311367483,0.661098426,0.683765893,-0.103972301,2.977428056,-0.349395865,-0.295728723,0.357499738,0.015907557,0.364314494,-0.077920963,-0.440078758,-0.021140562,0.207112939,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.179354182,0.575335079,-1.085484176,1.101100052,-0.27672001,-0.395220966,0.539409758,0.924182564,-0.424660713,-0.311367483,0.253003543,-0.329564207,-0.635939445,-0.456546637,-0.362609177,-0.485187879,0.281493578,0.315189745,0.167276336,-0.705550664,-0.440078758,-0.021140562,0.121063154,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.067026252,0.575335079,-0.453000773,-0.254713794,-0.176610133,-0.067292207,-0.688313213,-1.369637326,0.639794804,-0.311367483,-0.436257027,-0.329564207,-0.551342227,-0.456546637,-0.891055065,-0.46239716,-0.010904427,-0.772233964,-0.10718304,0.54954364,0.430957955,-0.828710047,-0.541572999,3.056962398,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.499106515,0.575335079,-0.551518732,-1.346675969,-0.359545307,-0.666530825,-0.642565341,-0.928316325,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.730768103,-0.456546637,-0.891055065,-0.258639445,0.14512621,-1.121163409,-0.213868765,0.197022606,0.430957955,-0.828710047,-1.336412911,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,-1.738117554,0.703746552,0.084021298,-0.12371733,0.105968131,1.382212696,0.433288942,-0.424660713,0.037677815,-0.436257027,-0.329564207,-1.086464612,-0.456546637,0.095065592,-0.86991259,0.208331082,-0.602564147,-0.052792568,2.273297853,-0.440078758,-0.828710047,-0.014943036,3.056962398,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,0.755426227,0.940516579,-0.281735265,-0.411649377,-0.478403005,-0.986999584,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.004235521,-0.456546637,1.102333136,-0.010980209,0.299665227,1.286262018,0.276171898,0.260000906,-0.440078758,-0.021140562,0.63685025,-0.434097799,1.83123426,-0.302371578,-0.166346092,1.887517829
1,0.477803118,-1.248716077,-1.738117554,-0.513247119,-1.506680814,-0.128517233,0.090245146,-0.060038707,-1.138976023,-0.424660713,1.084813711,-0.436257027,9.809782093,-1.086464612,-0.456546637,3.31600386,-0.86991259,-1.24220303,-0.602564147,-0.274237492,-0.076314713,-0.440078758,-0.828710047,-1.326484344,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.560987723,-1.738117554,-1.27717171,0.633469481,-0.080838238,0.246426676,0.082541668,-0.228804025,-0.424660713,-0.136844834,0.645586714,-0.329564207,-0.733923344,-0.456546637,-0.671976564,-0.86991259,0.105027038,-0.767306385,-0.007401965,-0.765814,-0.440078758,-0.828710047,-0.189947239,-0.434097799,-0.354801638,3.307189139,-0.166346092,-0.271260047
1,0.477803118,0.398011378,0.575335079,-1.069926967,1.550607926,-0.30520741,-0.488536808,0.483011545,1.270306708,-0.424660713,-0.311367483,0.639655039,-0.329564207,0.207444422,1.213313692,0.424868862,-0.310160836,0.282727264,0.152300929,-0.1792133,0.365921353,-0.440078758,-0.021140562,0.159302002,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.599179219,0.575335079,-1.416552063,0.907208497,-0.080661883,0.247004358,-0.007736761,-0.246984849,-0.424660713,-0.136844834,0.645586714,-0.329564207,-0.910193978,-0.456546637,-0.671976564,-0.474718546,0.093194991,-0.786231244,-0.157804899,-0.809632839,-0.440078758,-0.828710047,-0.310126474,-0.434097799,-0.354801638,3.307189139,-0.166346092,-0.271260047
1,0.477803118,0.964144146,0.575335079,0.542520898,1.159032906,0.092023224,0.812666953,0.385559267,0.956042971,-0.424660713,-0.133221393,0.315819249,0.187289999,-0.335965853,3.011731886,-0.891055065,-0.088316155,0.268820435,0.426832948,-0.284115747,0.243172136,-0.440078758,-0.021140562,0.171597186,-0.434097799,-0.354801638,-0.302371578,5.1290045,-0.271260047
1,-2.092912251,1.049513373,-1.738117554,0.93406052,-0.173621486,-0.124740933,0.102615129,-2.027622507,-1.506254274,-0.424660713,-0.136844834,-0.436257027,-0.329564207,0.965809306,-0.456546637,1.096016201,-0.073887972,0.544306245,-0.602564147,0.420196347,-0.076314713,3.044068092,-0.828710047,0.997569495,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,-1.738117554,0.890752276,0.911251369,-0.125301181,0.10077993,-2.0276118,-1.506054633,-0.424660713,-0.136844834,-0.436257027,-0.329564207,0.802342342,-0.456546637,0.808936632,-0.339229512,0.536999182,-0.602564147,0.384980613,-0.076314713,3.044068092,-0.828710047,0.740047278,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,-1.738117554,0.942528292,-0.678594931,-0.124740933,0.102615129,-2.027622762,-1.506255271,-0.424660713,-0.136844834,-0.436257027,-0.329564207,0.965809306,-0.456546637,1.096016201,-0.073887972,0.545473528,-0.602564147,0.427984094,-0.076314713,3.044068092,-0.828710047,1.255091711,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.13189503,0.575335079,-0.771086787,-0.346928964,-0.224638392,-0.224617814,-1.697801763,-1.222379349,0.661879685,-0.311367483,-0.436257027,-0.329564207,-0.091793041,-0.456546637,-0.891055065,-0.86991259,-0.554345965,-0.20237238,-0.136013417,0.515420676,2.173031379,-0.021140562,-0.094127322,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.782172899,0.575335079,1.025232024,1.362355155,-0.285335555,-0.423442807,1.139605602,1.66183917,-0.424660713,-0.311367483,0.379932739,0.162569974,-0.910193978,-0.456546637,-0.387729503,-0.312878982,0.410320139,-0.602564147,0.19034894,-0.076314713,-0.440078758,-0.828710047,0.041555398,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
